app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/code,weather/icon,weather/description,wind_dir,wind_gust_spd,wind_spd
26.8,359.34,78,21.5,0,0,-33.3,0,n,0,1012.4,final,76,1013.15,0,0,26.1,2018-08-08T01:00:00,2018-08-08T05:00:00,1533704400,0,16,804,c04n,Overcast clouds,265,2.9,2.72
26.7,273.6,68,21.3,0,0,-32.92,0,n,0,1012.30005,final,75,1013.03754,0,0,26.1,2018-08-08T01:15:00,2018-08-08T05:15:00,1533705300,0,16,803,c03n,Broken clouds,255,3.1,2.85
26.7,187.85,59,21.1,0,0,-32.53,0,n,0,1012.2,final,74,1012.92505,0,0,26.1,2018-08-08T01:30:00,2018-08-08T05:30:00,1533706200,0,16,803,c03n,Broken clouds,250,3.2,2.97
26.7,102.11,50,21.1,0,0,-32.15,0,n,0,1012.1,final,74,1012.8125,0,0,26.1,2018-08-08T01:45:00,2018-08-08T05:45:00,1533707100,0,16,803,c03n,Broken clouds,240,3.3,3.1
26.7,16.36,43,20.9,0,0,-31.76,0,n,0,1012,final,73,1012.7,0,0,26.1,2018-08-08T02:00:00,2018-08-08T06:00:00,1533708000,0,16,803,c03n,Broken clouds,240,3.3,3.1
26.1,20.28,37,21,0,0,-30.59,0,n,0,1011.85,final,76,1012.625,0,0,25.5,2018-08-08T02:15:00,2018-08-08T06:15:00,1533708900,0,16,802,c02n,Scattered clouds,235,3,2.76
25.5,24.2,31,20.9,0,0,-29.43,0,n,0,1011.7,final,78,1012.55005,0,0,25,2018-08-08T02:30:00,2018-08-08T06:30:00,1533709800,0,16,802,c02n,Scattered clouds,235,2.6,2.43
25,28.12,25,20.9,0,0,-28.26,0,n,0,1011.55005,final,81,1012.47504,0,0,24.4,2018-08-08T02:45:00,2018-08-08T06:45:00,1533710700,0,16,802,c02n,Scattered clouds,230,2.2,2.1
25.1,32.04,25,21.5,0,0,-27.09,0,n,0,1011.4,final,84,1012.4,0,0,24.4,2018-08-08T03:00:00,2018-08-08T07:00:00,1533711600,0,16,802,c02n,Scattered clouds,240,2.2,2.1
25.1,35.46,25,21.5,0,0,-25.31,0,n,0,1011.4,final,84,1012.42505,0,0,24.4,2018-08-08T03:15:00,2018-08-08T07:15:00,1533712500,0,16,802,c02n,Scattered clouds,250,2.2,2.1
25.1,38.88,25,21.5,0,0,-23.52,0,n,0,1011.4,final,84,1012.45,0,0,24.4,2018-08-08T03:30:00,2018-08-08T07:30:00,1533713400,0,16,802,c02n,Scattered clouds,260,2.2,2.1
25.1,42.3,25,21.5,0,0,-21.74,0,n,0,1011.4,final,84,1012.475,0,0,24.4,2018-08-08T03:45:00,2018-08-08T07:45:00,1533714300,0,16,802,c02n,Scattered clouds,270,2.2,2.1
25.1,45.72,31,21.5,0,0,-19.95,0,n,0,1011.4,final,84,1012.5,0,0,24.4,2018-08-08T04:00:00,2018-08-08T08:00:00,1533715200,0,16,802,c02n,Scattered clouds,270,1.6,1.57
25.1,48.67,37,21.3,0,0,-17.72,0,n,0,1011.4,final,83,1012.5,0,0,24.4,2018-08-08T04:15:00,2018-08-08T08:15:00,1533716100,0,16,802,c02n,Scattered clouds,270,1.1,1.05
25,51.61,43,21.1,0,0,-15.5,0,n,0,1011.4,final,82,1012.5,0,0,24.4,2018-08-08T04:30:00,2018-08-08T08:30:00,1533717000,0,16,803,c03n,Broken clouds,270,0.5,0.52
25,54.56,50,21.1,0,0,-13.27,0,n,0,1011.4,final,82,1012.5,0,0,24.4,2018-08-08T04:45:00,2018-08-08T08:45:00,1533717900,0,16,803,c03n,Broken clouds,270,1.2,1.2
24.9,57.5,50,20.8,0,0,-11.04,0,n,0,1011.4,final,81,1012.5,0,0,24.3,2018-08-08T05:00:00,2018-08-08T09:00:00,1533718800,0,16,803,c03n,Broken clouds,270,0.5,0.52
24.8,60.09,50,20.9,0,0,-8.52,0,n,0,1011.5,final,82,1012.55,0,0,24.1,2018-08-08T05:15:00,2018-08-08T09:15:00,1533719700,0,16,803,c03n,Broken clouds,270,1.1,1.05
24.6,62.69,50,20.8,0,0,-6,0,n,0,1011.6,final,82,1012.6,0,0,24,2018-08-08T05:30:00,2018-08-08T09:30:00,1533720600,0,16,803,c03n,Broken clouds,270,1.6,1.57
24.5,65.28,50,20.8,0,0,-3.47,0,n,0,1011.7,final,83,1012.65,0,0,23.9,2018-08-08T05:45:00,2018-08-08T09:45:00,1533721500,0,16,803,c03n,Broken clouds,270,2.2,2.1
24.5,67.87,50,21,0,0,-0.95,0,n,0,1011.8,final,84,1012.7,0,0,23.9,2018-08-08T06:00:00,2018-08-08T10:00:00,1533722400,0,16,803,c03n,Broken clouds,270,2,1.95
24.5,70.26,50,21,12.79,114.73,1.76,30.4,d,0,1011.875,final,84,1012.775,0,26,23.9,2018-08-08T06:15:00,2018-08-08T10:15:00,1533723300,1.1,16,803,c03n,Broken clouds,265,1.9,1.8
24.5,72.65,50,21,25.58,229.46,4.47,60.9,d,0,1011.94995,final,84,1012.85,0,52,23.9,2018-08-08T06:30:00,2018-08-08T10:30:00,1533724200,1.2,16,803,c03d,Broken clouds,265,1.7,1.65
24.5,75.04,50,21,38.36,344.18,7.18,91.3,d,0,1012.02496,final,84,1012.925,0,78,23.9,2018-08-08T06:45:00,2018-08-08T10:45:00,1533725100,1.2,16,803,c03d,Broken clouds,260,1.6,1.5
25,77.43,50,21.4,51.15,458.91,9.89,121.8,d,0,1012.1,final,84,1013,0,104,24.3,2018-08-08T07:00:00,2018-08-08T11:00:00,1533726000,1.2,16,803,c03d,Broken clouds,265,1.6,1.5
25.4,79.78,50,21.5,57.71,511.31,12.7,169.3,d,0,1012.14996,final,82,1013,0,145,24.8,2018-08-08T07:15:00,2018-08-08T11:15:00,1533726900,1.2,16,803,c03d,Broken clouds,270,1.6,1.5
25.8,82.12,50,21.5,64.27,563.72,15.52,216.8,d,0,1012.19995,final,80,1013,0,185,25.2,2018-08-08T07:30:00,2018-08-08T11:30:00,1533727800,1.3,16,803,c03d,Broken clouds,275,1.6,1.5
26.3,84.47,50,21.5,70.82,616.12,18.33,264.4,d,0,1012.25,final,78,1013,0,226,25.6,2018-08-08T07:45:00,2018-08-08T11:45:00,1533728700,1.4,16,803,c03d,Broken clouds,280,1.6,1.5
26.2,86.81,59,21.1,77.38,668.52,21.14,311.9,d,0,1012.3,final,76,1013,0,247,25.6,2018-08-08T08:00:00,2018-08-08T12:00:00,1533729600,1.4,16,803,c03d,Broken clouds,280,1.6,1.5
26.8,89.31,68,21.3,81.73,696.11,23.98,360.6,d,0,1012.25,final,75,1013,0,251,26.1,2018-08-08T08:15:00,2018-08-08T12:15:00,1533730500,1.4,16,803,c03d,Broken clouds,280,1.8,1.7
27.3,91.82,78,21.6,86.07,723.7,26.82,409.4,d,0,1012.19995,final,74,1013,0,226,26.7,2018-08-08T08:30:00,2018-08-08T12:30:00,1533731400,1.3,16,804,c04d,Overcast clouds,280,2,1.9
29.4,94.32,87,21.7,90.42,751.29,29.65,458.1,d,0,1012.14996,final,72,1013,0,173,27.2,2018-08-08T08:45:00,2018-08-08T12:45:00,1533732300,1.3,16,804,c04d,Overcast clouds,280,2.2,2.1
30.1,96.82,87,21.9,94.76,778.88,32.49,506.9,d,0,1012.1,final,71,1013,0,191,27.6,2018-08-08T09:00:00,2018-08-08T13:00:00,1533733200,1.4,16,804,c04d,Overcast clouds,280,2,1.95
30.7,99.77,87,22.1,97.78,795.4,35.26,550.8,d,0,1012.02496,final,70,1012.925,0,208,28,2018-08-08T09:15:00,2018-08-08T13:15:00,1533734100,1.6,16,804,c04d,Overcast clouds,285,1.9,1.8
31.3,102.71,87,22,100.8,811.93,38.03,594.7,d,0,1011.94995,final,68,1012.85,0,224,28.5,2018-08-08T09:30:00,2018-08-08T13:30:00,1533735000,1.7,16,804,c04d,Overcast clouds,285,1.7,1.65
31.8,105.66,87,21.9,103.81,828.45,40.8,638.6,d,0,1011.875,final,66,1012.775,0,241,28.9,2018-08-08T09:45:00,2018-08-08T13:45:00,1533735900,1.9,16,804,c04d,Overcast clouds,285,1.6,1.5
32.5,108.6,87,22.1,106.83,844.97,43.57,682.5,d,0,1011.8,final,65,1012.7,0,257,29.3,2018-08-08T10:00:00,2018-08-08T14:00:00,1533736800,2.1,16,804,c04d,Overcast clouds,285,2,1.9
33.1,112.5,87,22.2,108.85,855.01,46.12,717.2,d,0,1011.8,final,64,1012.725,0,270,29.8,2018-08-08T10:15:00,2018-08-08T14:15:00,1533737700,2.3,16,804,c04d,Overcast clouds,290,2.4,2.29
33.6,116.4,87,22.1,110.88,865.04,48.67,751.9,d,0,1011.8,final,62,1012.75,0,283,30.2,2018-08-08T10:30:00,2018-08-08T14:30:00,1533738600,2.5,16,804,c04d,Overcast clouds,290,2.9,2.7
34,120.29,87,21.9,112.9,875.08,51.21,786.6,d,0,1011.8,final,60,1012.775,0,297,30.6,2018-08-08T10:45:00,2018-08-08T14:45:00,1533739500,2.7,16,804,c04d,Overcast clouds,290,3.3,3.1
34,124.19,87,21.8,114.92,885.11,53.76,821.3,d,0,1011.8,final,59,1012.8,0,310,30.7,2018-08-08T11:00:00,2018-08-08T15:00:00,1533740400,2.9,16,804,c04d,Overcast clouds,275,3.2,2.97
34.1,129.88,87,21.6,116.1,890.61,55.76,843.7,d,0,1011.625,final,58,1012.65,0,319,30.9,2018-08-08T11:15:00,2018-08-08T15:15:00,1533741300,3.1,16,804,c04d,Overcast clouds,255,3.1,2.85
34.1,135.57,87,21.4,117.28,896.11,57.77,866.1,d,0,1011.44995,final,57,1012.5,0,328,31,2018-08-08T11:30:00,2018-08-08T15:30:00,1533742200,3.2,16,804,c04d,Overcast clouds,240,2.9,2.72
34.1,141.26,87,21.3,118.45,901.6,59.77,888.4,d,0,1011.27496,final,56,1012.35,0,337,31.1,2018-08-08T11:45:00,2018-08-08T15:45:00,1533743100,3.4,16,804,c04d,Overcast clouds,220,2.8,2.6
34.7,146.95,87,21.4,119.63,907.1,61.77,910.8,d,0,1011.1,final,55,1012.2,0,346,31.5,2018-08-08T12:00:00,2018-08-08T16:00:00,1533744000,3.5,16,804,c04d,Overcast clouds,230,3.2,2.97
35,154.9,87,21.2,120.03,908.93,62.62,918.8,d,0,1010.925,final,53,1012,0,349,31.9,2018-08-08T12:15:00,2018-08-08T16:15:00,1533744900,3.6,16,804,c04d,Overcast clouds,240,3.6,3.34
35.6,162.84,87,21.2,120.44,910.76,63.48,926.9,d,0,1010.75,final,52,1011.80005,0,352,32.4,2018-08-08T12:30:00,2018-08-08T16:30:00,1533745800,3.7,16,804,c04d,Overcast clouds,250,4.1,3.72
35.9,170.79,87,21,120.84,912.58,64.33,934.9,d,0,1010.575,final,50,1011.60004,0,356,32.8,2018-08-08T12:45:00,2018-08-08T16:45:00,1533746700,3.7,16,804,c04d,Overcast clouds,260,4.5,4.09
35.6,178.73,87,20.4,121.24,914.41,65.18,942.9,d,0,1010.4,final,48,1011.4,0,361,32.9,2018-08-08T13:00:00,2018-08-08T17:00:00,1533747600,3.8,16,804,c04d,Overcast clouds,260,3.9,3.59
35.5,186.79,87,20.2,120.89,912.83,64.43,935.9,d,0,1010.2,final,47,1011.2,0,359,33,2018-08-08T13:15:00,2018-08-08T17:15:00,1533748500,3.7,16,804,c04d,Overcast clouds,255,3.3,3.09
35.5,194.85,87,20,120.54,911.24,63.69,929,d,0,1010,final,46,1011,0,357,33.2,2018-08-08T13:30:00,2018-08-08T17:30:00,1533749400,3.7,16,804,c04d,Overcast clouds,255,2.8,2.6
35.7,202.9,87,20.1,120.19,909.66,62.94,922,d,0,1009.8,final,46,1010.8,0,354,33.3,2018-08-08T13:45:00,2018-08-08T17:45:00,1533750300,3.6,16,804,c04d,Overcast clouds,250,8.1,2.1
35.5,210.96,87,19.7,119.84,908.07,62.19,915,d,0,1009.6,final,45,1010.6,0,353,33.3,2018-08-08T14:00:00,2018-08-08T18:00:00,1533751200,3.6,16,804,c04d,Overcast clouds,250,8,2.1
35.9,216.81,87,19.9,118.72,902.85,60.25,893.6,d,0,1009.475,final,45,1010.5,0,344,33.5,2018-08-08T14:15:00,2018-08-08T18:15:00,1533752100,3.4,16,804,c04d,Overcast clouds,240,7.9,2.43
36.2,222.67,87,20.1,117.6,897.63,58.3,872.2,d,0,1009.35,final,45,1010.4,0,335,33.7,2018-08-08T14:30:00,2018-08-08T18:30:00,1533753000,3.3,16,804,c04d,Overcast clouds,235,7.8,2.76
36.6,228.52,87,20.3,116.48,892.4,56.36,850.7,d,0,1009.225,final,45,1010.3,0,326,33.9,2018-08-08T14:45:00,2018-08-08T18:45:00,1533753900,3.1,16,804,c04d,Overcast clouds,225,7.7,3.1
35.8,234.37,87,19.9,115.36,887.18,54.41,829.3,d,0,1009.1,final,45,1010.2,0,319,33.5,2018-08-08T15:00:00,2018-08-08T19:00:00,1533754800,3,16,804,c04d,Overcast clouds,215,3.3,3.1
35.8,238.36,87,20.6,113.4,877.51,51.89,795.4,d,0,1009,final,48,1010.05,0,304,33,2018-08-08T15:15:00,2018-08-08T19:15:00,1533755700,2.8,16,804,c04d,Overcast clouds,205,3.3,3.1
35.8,242.35,87,21.2,111.44,867.83,49.37,761.4,d,0,1008.9,final,51,1009.9,0,290,32.6,2018-08-08T15:30:00,2018-08-08T19:30:00,1533756600,2.6,16,804,c04d,Overcast clouds,200,3.3,3.1
35.8,246.34,87,21.7,109.47,858.16,46.84,727.5,d,0,1008.8,final,54,1009.75,0,275,32.2,2018-08-08T15:45:00,2018-08-08T19:45:00,1533757500,2.4,16,804,c04d,Overcast clouds,190,7.4,3.1
36.3,250.33,87,22.5,107.51,848.48,44.32,693.5,d,0,1008.7,final,57,1009.6,0,260,32.1,2018-08-08T16:00:00,2018-08-08T20:00:00,1533758400,2.2,16,804,c04d,Overcast clouds,185,7.4,3.22
36.1,253.32,87,22.4,104.57,832.49,41.56,650.1,d,0,1008.625,final,57,1009.52496,0,244,31.9,2018-08-08T16:15:00,2018-08-08T20:15:00,1533759300,2,16,804,c04d,Overcast clouds,175,7.3,3.35
35.8,256.32,87,22.2,101.62,816.51,38.8,606.6,d,0,1008.55005,final,57,1009.44995,0,228,31.8,2018-08-08T16:30:00,2018-08-08T20:30:00,1533760200,1.8,16,804,c04d,Overcast clouds,170,7.3,3.47
35.6,259.31,87,22.1,98.68,800.52,36.03,563.2,d,0,1008.47504,final,57,1009.375,0,212,31.7,2018-08-08T16:45:00,2018-08-08T20:45:00,1533761100,1.6,16,804,c04d,Overcast clouds,160,7.2,3.6
35.2,262.3,87,22,95.73,784.53,33.27,519.8,d,0,1008.4,final,57,1009.3,0,196,31.6,2018-08-08T17:00:00,2018-08-08T21:00:00,1533762000,1.5,16,804,c04d,Overcast clouds,160,4.1,3.72
35.2,264.82,87,22.1,91.49,757.92,30.43,471.1,d,0.25,1008.22504,final,58,1009.175,0,177,31.4,2018-08-08T17:15:00,2018-08-08T21:15:00,1533762900,1.3,16,804,c04d,Overcast clouds,160,4.2,3.84
35.1,267.34,87,22.3,87.25,731.31,27.59,422.5,d,0.5,1008.05005,final,59,1009.05,0,159,31.3,2018-08-08T17:30:00,2018-08-08T21:30:00,1533763800,1.2,16,804,c04d,Overcast clouds,160,4.4,3.97
35.1,269.86,87,22.4,83.01,704.69,24.75,373.9,d,0.75,1007.875,final,60,1008.925,0,140,31.1,2018-08-08T17:45:00,2018-08-08T21:45:00,1533764700,1,16,500,r01d,Light rain,160,4.5,4.09
34.5,272.38,87,22.3,78.77,678.08,21.91,325.2,d,1,1007.7,final,61,1008.8,0,122,30.7,2018-08-08T18:00:00,2018-08-08T22:00:00,1533765600,1,16,500,r01d,Light rain,160,4.7,4.26
34,274.73,87,22.3,72.41,628.17,19.09,277.3,d,1.25,1007.7,final,62,1008.75,0,100,30.4,2018-08-08T18:15:00,2018-08-08T22:15:00,1533766500,0.9,16,500,r01d,Light rain,160,4.9,4.43
33.4,277.08,87,22.2,66.04,578.26,16.27,229.3,d,2.5,1007.7,final,63,1008.69995,0,78,30,2018-08-08T18:30:00,2018-08-08T22:30:00,1533767400,0.8,16,500,r01d,Light rain,160,5.1,4.59
32.4,279.42,87,21.9,59.68,528.35,13.44,181.4,d,1.75,1007.7,final,64,1008.64996,0,63,29.4,2018-08-08T18:45:00,2018-08-08T22:45:00,1533768300,0.8,16,500,r01d,Light rain,170,5.1,4.59
31.9,281.77,87,21.8,53.31,478.44,10.62,133.4,d,1,1007.7,final,65,1008.6,0,103,29,2018-08-08T19:00:00,2018-08-08T23:00:00,1533769200,0.7,16,500,r01d,Light rain,170,4.9,4.43
31.2,284.15,87,21.4,40.54,358.99,7.9,100.1,d,0.5,1007.85,final,65,1008.675,0,78,28.7,2018-08-08T19:15:00,2018-08-08T23:15:00,1533770100,0.7,16,804,c04d,Overcast clouds,170,4.7,4.26
30.5,286.53,87,21.1,27.77,239.55,5.17,66.8,d,0.25,1008,final,65,1008.75,0,53,28.3,2018-08-08T19:30:00,2018-08-08T23:30:00,1533771000,0.7,16,804,c04d,Overcast clouds,170,4.5,4.09
30.5,288.9,87,21.1,14.99,120.1,2.45,33.5,d,0.125,1008.15,final,65,1008.825,0,27,28.3,2018-08-08T19:45:00,2018-08-08T23:45:00,1533771900,0.7,16,804,c04n,Overcast clouds,160,2.2,2.1
30.5,291.28,87,21.1,2.22,0.65,-0.28,0.2,d,0,1008.3,final,65,1008.9,0,2,28.3,2018-08-08T20:00:00,2018-08-09T00:00:00,1533772800,0,16,804,c04n,Overcast clouds,160,2.2,2.1
30.7,293.85,87,21.3,1.67,0.49,-2.83,0.1,d,0,1008.325,final,66,1009,0,2,28.3,2018-08-08T20:15:00,2018-08-09T00:15:00,1533773700,0,16,804,c04n,Overcast clouds,175,2.4,2.26
30.8,296.42,87,21.6,1.11,0.33,-5.38,0.1,d,0,1008.35,final,67,1009.1,0,1,28.3,2018-08-08T20:30:00,2018-08-09T00:30:00,1533774600,0,16,804,c04n,Overcast clouds,185,2.6,2.43
31,298.99,87,21.8,0.56,0.16,-7.92,0,n,0,1008.375,final,68,1009.2,0,0,28.3,2018-08-08T20:45:00,2018-08-09T00:45:00,1533775500,0,16,804,c04n,Overcast clouds,200,2.8,2.6
30.9,301.56,78,21.9,0,0,-10.47,0,n,0,1008.4,final,69,1009.3,0,0,28.2,2018-08-08T21:00:00,2018-08-09T01:00:00,1533776400,0,16,804,c04n,Overcast clouds,200,3.2,2.97
30.8,304.47,68,22.1,0,0,-12.73,0,n,0,1008.4,final,70,1009.35,0,0,28.1,2018-08-08T21:15:00,2018-08-09T01:15:00,1533777300,0,16,803,c03n,Broken clouds,200,3.6,3.34
30.8,307.39,59,22.4,0,0,-15,0,n,0,1008.4,final,72,1009.4,0,0,27.9,2018-08-08T21:30:00,2018-08-09T01:30:00,1533778200,0,16,803,c03n,Broken clouds,200,4.1,3.72
30.7,310.3,50,22.5,0,0,-17.26,0,n,0,1008.4,final,73,1009.45,0,0,27.8,2018-08-08T21:45:00,2018-08-09T01:45:00,1533779100,0,16,803,c03n,Broken clouds,200,4.5,4.09
30.2,313.21,59,22.5,0,0,-19.52,0,n,0,1008.4,final,74,1009.5,0,0,27.5,2018-08-08T22:00:00,2018-08-09T02:00:00,1533780000,0,16,803,c03n,Broken clouds,200,4.7,4.22
29.7,316.6,68,22.2,0,0,-21.35,0,n,0,1008.325,final,74,1009.425,0,0,27.3,2018-08-08T22:15:00,2018-08-09T02:15:00,1533780900,0,16,803,c03n,Broken clouds,200,4.8,4.34
29.2,319.99,78,22.2,0,0,-23.19,0,n,0,1008.25,final,75,1009.35,0,0,27,2018-08-08T22:30:00,2018-08-09T02:30:00,1533781800,0,16,804,c04n,Overcast clouds,200,5,4.47
28.8,323.37,87,22.1,0,0,-25.02,0,n,0.25,1008.175,final,76,1009.275,0,0,26.7,2018-08-08T22:45:00,2018-08-09T02:45:00,1533782700,0,16,804,c04n,Overcast clouds,200,5.1,4.59
29,326.76,87,22.2,0,0,-26.85,0,n,0.5,1008.1,final,76,1009.2,0,0,26.8,2018-08-08T23:00:00,2018-08-09T03:00:00,1533783600,0,16,804,c04n,Overcast clouds,205,4.8,4.34
29.2,330.66,87,22.1,0,0,-28.08,0,n,0.75,1008,final,75,1009.125,0,0,26.9,2018-08-08T23:15:00,2018-08-09T03:15:00,1533784500,0,16,500,r01n,Light rain,210,4.5,4.09
29.3,334.56,87,22,0,0,-29.31,0,n,1,1007.9,final,74,1009.05005,0,0,27.1,2018-08-08T23:30:00,2018-08-09T03:30:00,1533785400,0,16,500,r01n,Light rain,215,4.2,3.85
29.4,338.45,87,21.7,0,0,-30.54,0,n,1.5,1007.8,final,72,1008.97504,0,0,27.2,2018-08-08T23:45:00,2018-08-09T03:45:00,1533786300,0,16,500,r01n,Light rain,220,3.9,3.6
29.1,342.35,90,21.4,0,0,-31.77,0,n,2,1007.7,final,71,1008.9,0,0,27.1,2018-08-09T00:00:00,2018-08-09T04:00:00,1533787200,0,16,500,r01n,Light rain,215,3.9,3.6
29,346.61,93,21.7,0,0,-32.23,0,n,2.5,1007.7,final,73,1008.85754,0,0,26.9,2018-08-09T00:15:00,2018-08-09T04:15:00,1533788100,0,16,500,r01n,Light rain,210,3.9,3.6
28.9,350.87,96,22,0,0,-32.68,0,n,3,1007.7,final,75,1008.815,0,0,26.8,2018-08-09T00:30:00,2018-08-09T04:30:00,1533789000,0,16,500,r01n,Light rain,205,3.9,3.6
28.9,355.12,100,22.3,0,0,-33.14,0,n,3.5,1007.7,final,77,1008.77246,0,0,26.7,2018-08-09T00:45:00,2018-08-09T04:45:00,1533789900,0,16,500,r01n,Light rain,200,3.9,3.6
29,359.38,100,22.8,0,0,-33.59,0,n,4,1007.7,final,79,1008.73,0,0,26.7,2018-08-09T01:00:00,2018-08-09T05:00:00,1533790800,0,16,500,r01n,Light rain,200,10.9,3.6
29.1,273.66,100,23,0,0,-33.2,0,n,2.75,1007.7,final,80,1008.685,0,0,26.7,2018-08-09T01:15:00,2018-08-09T05:15:00,1533791700,0,16,500,r01n,Light rain,200,11,3.6
27.2,187.93,100,23.1,0,0,-32.81,0,n,1.5,1007.7,final,82,1008.64,0,0,26.4,2018-08-09T01:30:00,2018-08-09T05:30:00,1533792600,0,15,500,r01n,Light rain,255,11.1,5.4
26.9,102.21,100,23,0,0,-32.42,0,n,1.25,1007.7,final,83,1008.595,0,0,26.1,2018-08-09T01:45:00,2018-08-09T05:45:00,1533793500,0,14,500,r01n,Light rain,310,11.2,7.2
26.4,16.48,100,22.7,0,0,-32.03,0,n,1,1007.7,final,84,1008.55,0,0,25.6,2018-08-09T02:00:00,2018-08-09T06:00:00,1533794400,0,4,500,r01n,Light rain,330,11.3,7.2
25.8,20.41,100,22.3,0,0,-30.86,0,n,1,1007.625,final,85,1008.5075,0,0,25,2018-08-09T02:15:00,2018-08-09T06:15:00,1533795300,0,10,500,r01n,Light rain,325,5.5,4.9
25.1,24.35,100,21.9,0,0,-29.69,0,n,1,1007.55005,final,86,1008.46497,0,0,24.4,2018-08-09T02:30:00,2018-08-09T06:30:00,1533796200,0,16,500,r01n,Light rain,320,2.8,2.6
25.1,28.28,100,21.9,0,0,-28.51,0,n,0.5,1007.47504,final,86,1008.4225,0,0,24.4,2018-08-09T02:45:00,2018-08-09T06:45:00,1533797100,0,16,804,c04n,Overcast clouds,290,3.3,3.1
25.2,32.21,50,22.1,0,0,-27.34,0,n,0,1007.4,final,87,1008.38,0,0,24.4,2018-08-09T03:00:00,2018-08-09T07:00:00,1533798000,0,16,803,c03n,Broken clouds,260,2.8,2.6
25.4,35.64,62,22.1,0,0,-25.55,0,n,0,1007.325,final,86,1008.335,0,0,24.6,2018-08-09T03:15:00,2018-08-09T07:15:00,1533798900,0,16,803,c03n,Broken clouds,265,2.8,2.6
25.6,39.07,75,22.3,0,0,-23.76,0,n,0,1007.25,final,86,1008.29004,0,0,24.8,2018-08-09T03:30:00,2018-08-09T07:30:00,1533799800,0,16,804,c04n,Overcast clouds,265,2.8,2.6
25.8,42.5,87,22.3,0,0,-21.96,0,n,0,1007.175,final,85,1008.245,0,0,25,2018-08-09T03:45:00,2018-08-09T07:45:00,1533800700,0,16,804,c04n,Overcast clouds,270,2.8,2.6
25.7,45.93,90,22.1,0,0,-20.17,0,n,0,1007.1,final,84,1008.2,0,0,25,2018-08-09T04:00:00,2018-08-09T08:00:00,1533801600,0,16,804,c04n,Overcast clouds,265,2.8,2.6
25.7,48.88,93,22.1,0,0,-17.94,0,n,0,1007.1,final,84,1008.175,0,0,25,2018-08-09T04:15:00,2018-08-09T08:15:00,1533802500,0,16,804,c04n,Overcast clouds,260,2.8,2.6
25.7,51.83,96,22.1,0,0,-15.7,0,n,0,1007.1,final,84,1008.15,0,0,25,2018-08-09T04:30:00,2018-08-09T08:30:00,1533803400,0,16,804,c04n,Overcast clouds,255,2.8,2.6
25.7,54.78,100,22.1,0,0,-13.47,0,n,0,1007.1,final,84,1008.125,0,0,25,2018-08-09T04:45:00,2018-08-09T08:45:00,1533804300,0,16,804,c04n,Overcast clouds,250,2.8,2.6
25.7,57.73,100,22.1,0,0,-11.23,0,n,0,1007.1,final,84,1008.1,0,0,25,2018-08-09T05:00:00,2018-08-09T09:00:00,1533805200,0,16,804,c04n,Overcast clouds,255,3.1,2.85
25.7,60.33,100,22.1,0,0,-8.7,0,n,0,1007.1,final,84,1008.1,0,0,25,2018-08-09T05:15:00,2018-08-09T09:15:00,1533806100,0,16,804,c04n,Overcast clouds,255,3.3,3.1
25.7,62.92,100,22.1,0,0,-6.18,0,n,0,1007.1,final,84,1008.1,0,0,25,2018-08-09T05:30:00,2018-08-09T09:30:00,1533807000,0,16,804,c04n,Overcast clouds,260,3.6,3.35
25.7,65.52,100,22.1,0,0,-3.65,0,n,0,1007.1,final,84,1008.1,0,0,25,2018-08-09T05:45:00,2018-08-09T09:45:00,1533807900,0,16,804,c04n,Overcast clouds,260,3.9,3.6
25.7,68.11,96,22.1,0,0,-1.12,0,n,0,1007.1,final,84,1008.1,0,0,25,2018-08-09T06:00:00,2018-08-09T10:00:00,1533808800,0,16,804,c04n,Overcast clouds,265,4.1,3.72
25.7,70.5,93,22.1,12.67,113.67,1.6,29.8,d,0,1007.175,final,84,1008.14996,0,19,25,2018-08-09T06:15:00,2018-08-09T10:15:00,1533809700,0.6,16,804,c04n,Overcast clouds,265,4.2,3.84
25.7,72.89,90,22.1,25.35,227.33,4.31,59.6,d,0,1007.25,final,84,1008.19995,0,43,25,2018-08-09T06:30:00,2018-08-09T10:30:00,1533810600,0.7,16,804,c04d,Overcast clouds,270,4.4,3.97
25.7,75.28,87,22.1,38.02,341,7.03,89.5,d,0,1007.325,final,84,1008.25,0,71,25,2018-08-09T06:45:00,2018-08-09T10:45:00,1533811500,0.7,16,804,c04d,Overcast clouds,270,4.5,4.09
26,77.67,78,22.4,50.69,454.66,9.74,119.3,d,0,1007.4,final,84,1008.3,0,66,25.3,2018-08-09T07:00:00,2018-08-09T11:00:00,1533812400,0.8,16,804,c04d,Overcast clouds,275,4.7,4.22
26.4,80.02,68,22.6,57.3,507.69,12.55,166.8,d,0,1007.525,final,84,1008.425,0,115,25.6,2018-08-09T07:15:00,2018-08-09T11:15:00,1533813300,1,16,803,c03d,Broken clouds,275,4.8,4.34
26.6,82.38,59,22.7,63.91,560.73,15.37,214.3,d,0,1007.65,final,83,1008.55,0,168,25.8,2018-08-09T07:30:00,2018-08-09T11:30:00,1533814200,1.2,16,803,c03d,Broken clouds,280,5,4.47
