app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/icon,weather/code,wind_dir,wind_gust_spd,wind_spd
-13.7,233.13,100,-7.8,39.66,343.9,5.87,65.2,d,0.5,992.2,final,77,993.27,10,46,-4.4,2018-01-04T16:00:00,2018-01-04T21:00:00,1515099600,0.4,8,Light snow,s01d,600,310,16,12.4
-13.2,235.61,100,-7.8,29.75,257.93,3.46,48.9,d,0.5,992.275,final,76,993.35254,10,35,-4.2,2018-01-04T16:15:00,2018-01-04T21:15:00,1515100500,0.4,9,Light snow,s01n,600,310,16.3,11.7
-12.8,238.09,100,-8,19.83,171.95,1.05,32.6,d,0.5,992.35,final,74,993.435,10,23,-4.1,2018-01-04T16:30:00,2018-01-04T21:30:00,1515101400,0.4,9,Light snow,s01n,600,310,16.7,11
-12.3,240.57,100,-8.2,9.92,85.98,-1.37,16.3,d,0.25,992.425,final,72,993.51746,3.75,12,-3.9,2018-01-04T16:45:00,2018-01-04T21:45:00,1515102300,0,10,Light snow,s01n,600,310,17,10.3
-12.5,243.05,100,-8.4,0,0,-3.78,0,n,0.5,992.5,final,71,993.6,7.5,0,-3.9,2018-01-04T17:00:00,2018-01-04T22:00:00,1515103200,0,10,Light snow,s01n,600,310,17.1,10.95
-12.7,245.33,100,-8.5,0,0,-6.41,0,n,0.25,992.85,final,70,993.925,3.75,0,-3.9,2018-01-04T17:15:00,2018-01-04T22:15:00,1515104100,0,10,Light snow,s01n,600,310,17.3,11.6
-13,247.61,100,-8.5,0,0,-9.03,0,n,0.25,993.2,final,70,994.25,3.75,0,-3.9,2018-01-04T17:30:00,2018-01-04T22:30:00,1515105000,0,10,Light snow,s01n,600,310,17.4,12.25
-13.1,249.89,100,-8.7,0,0,-11.66,0,n,0.25,993.55005,final,69,994.575,3.75,0,-3.9,2018-01-04T17:45:00,2018-01-04T22:45:00,1515105900,0,10,Light snow,s01n,600,310,17.5,12.9
-12.7,252.17,96,-8.9,0,0,-14.28,0,n,0.5,993.9,final,68,994.9,7.5,0,-3.9,2018-01-04T18:00:00,2018-01-04T23:00:00,1515106800,0,10,Light snow,s01n,600,310,16.9,11.6
-12.3,254.39,93,-9.3,0,0,-17.04,0,n,0.25,994.35004,final,66,995.25,3.75,0,-3.9,2018-01-04T18:15:00,2018-01-04T23:15:00,1515107700,0,10,Light snow,s01n,600,305,16.2,10.3
-11.8,256.6,90,-9.5,0,0,-19.81,0,n,0,994.80005,final,65,995.6,0,0,-3.9,2018-01-04T18:30:00,2018-01-04T23:30:00,1515108600,0,10,Overcast clouds,c04n,804,305,15.6,9
-11.3,258.82,87,-9.7,0,0,-22.57,0,n,0,995.25,final,64,995.95,0,0,-3.9,2018-01-04T18:45:00,2018-01-04T23:45:00,1515109500,0,10,Overcast clouds,c04n,804,300,14.9,7.7
-11.3,261.03,87,-10.1,0,0,-25.33,0,n,0,995.7,final,62,996.3,0,0,-3.9,2018-01-04T19:00:00,2018-01-05T00:00:00,1515110400,0,9,Overcast clouds,c04n,804,300,15,7.7
-12.1,263.35,87,-10.6,0,0,-28.16,0,n,0,996,final,61,996.7,0,0,-4.3,2018-01-04T19:15:00,2018-01-05T00:15:00,1515111300,0,11,Overcast clouds,c04n,804,305,15.1,8.56
-12.9,265.68,87,-11.2,0,0,-30.99,0,n,0,996.30005,final,60,997.1,0,0,-4.6,2018-01-04T19:30:00,2018-01-05T00:30:00,1515112200,0,14,Overcast clouds,c04n,804,305,15.3,9.43
-13.8,268,87,-12,0,0,-33.82,0,n,0,996.60004,final,58,997.5,0,0,-5,2018-01-04T19:45:00,2018-01-05T00:45:00,1515113100,0,16,Overcast clouds,c04n,804,310,15.4,10.3
-13.6,270.32,87,-12.2,0,0,-36.65,0,n,0,996.9,final,57,997.9,0,0,-5,2018-01-04T20:00:00,2018-01-05T01:00:00,1515114000,0,16,Overcast clouds,c04n,804,310,15.9,9.77
-13.4,273.03,87,-12.4,0,0,-39.48,0,n,0,997.325,final,56,998.30005,0,0,-5,2018-01-04T20:15:00,2018-01-05T01:15:00,1515114900,0,16,Overcast clouds,c04n,804,305,16.5,9.25
-13.1,275.75,87,-12.4,0,0,-42.3,0,n,0,997.75,final,56,998.7,0,0,-5,2018-01-04T20:30:00,2018-01-05T01:30:00,1515115800,0,16,Overcast clouds,c04n,804,305,17,8.72
-12.9,278.46,87,-12.6,0,0,-45.13,0,n,0,998.175,final,55,999.1,0,0,-5,2018-01-04T20:45:00,2018-01-05T01:45:00,1515116700,0,16,Overcast clouds,c04n,804,300,17.5,8.19
-13.4,281.17,90,-13.1,0,0,-47.95,0,n,0,998.6,final,54,999.5,0,0,-5.3,2018-01-04T21:00:00,2018-01-05T02:00:00,1515117600,0,16,Overcast clouds,c04n,804,300,17.3,8.6
-14,284.84,93,-13.4,0,0,-50.65,0,n,0.5,998.77496,final,54,999.7,10,0,-5.5,2018-01-04T21:15:00,2018-01-05T02:15:00,1515118500,0,16,Light snow,s01n,600,295,17,9
-14.5,288.51,96,-13.4,0,0,-53.34,0,n,1,998.94995,final,55,999.9,20,0,-5.8,2018-01-04T21:30:00,2018-01-05T02:30:00,1515119400,0,16,Light snow,s01n,600,295,16.8,9.4
-15,292.18,100,-13.4,0,0,-56.04,0,n,0.5,999.125,final,56,1000.1,10,0,-6.1,2018-01-04T21:45:00,2018-01-05T02:45:00,1515120300,0,16,Light snow,s01n,600,290,16.5,9.8
-15.3,295.85,100,-13.6,0,0,-58.73,0,n,0,999.3,final,56,1000.3,0,0,-6.3,2018-01-04T22:00:00,2018-01-05T03:00:00,1515121200,0,16,Overcast clouds,c04n,804,290,16.9,9.92
-15.5,301.77,100,-13.7,0,0,-61,0,n,0,999.45,final,56,1000.475,0,0,-6.4,2018-01-04T22:15:00,2018-01-05T03:15:00,1515122100,0,16,Overcast clouds,c04n,804,290,17.3,10.05
-15.8,307.69,100,-13.8,0,0,-63.26,0,n,0,999.6,final,56,1000.65,0,0,-6.5,2018-01-04T22:30:00,2018-01-05T03:30:00,1515123000,0,16,Overcast clouds,c04n,804,290,17.6,10.17
-16,313.6,100,-14,0,0,-65.53,0,n,0,999.75,final,56,1000.825,0,0,-6.7,2018-01-04T22:45:00,2018-01-05T03:45:00,1515123900,0,16,Overcast clouds,c04n,804,290,18,10.3
-16.5,319.52,96,-14.2,0,0,-67.79,0,n,0,999.9,final,56,1001,0,0,-7,2018-01-04T23:00:00,2018-01-05T04:00:00,1515124800,0,15,Overcast clouds,c04n,804,290,17.9,10.67
-17,329.32,93,-14.5,0,0,-68.84,0,n,0,1000.10004,final,56,1001.1375,0,0,-7.3,2018-01-04T23:15:00,2018-01-05T04:15:00,1515125700,0,14,Overcast clouds,c04n,804,290,17.8,11.05
-17.5,339.13,90,-14.5,0,0,-69.89,0,n,0,1000.30005,final,57,1001.275,0,0,-7.5,2018-01-04T23:30:00,2018-01-05T04:30:00,1515126600,0,14,Overcast clouds,c04n,804,290,17.6,11.42
-18.1,348.93,87,-14.6,0,0,-70.93,0,n,0,1000.5,final,58,1001.4125,0,0,-7.8,2018-01-04T23:45:00,2018-01-05T04:45:00,1515127500,0,13,Overcast clouds,c04n,804,290,17.5,11.8
-18.4,358.73,78,-15,0,0,-71.98,0,n,0,1000.7,final,58,1001.55,0,0,-8.2,2018-01-05T00:00:00,2018-01-05T05:00:00,1515128400,0,13,Overcast clouds,c04n,804,290,17.1,11.42
-18.8,278.72,68,-15.3,0,0,-71.04,0,n,0,1000.9,final,58,1001.6875,0,0,-8.6,2018-01-05T00:15:00,2018-01-05T05:15:00,1515129300,0,14,Broken clouds,c03n,803,285,16.8,11.05
-19.2,198.71,59,-15.5,0,0,-70.09,0,n,0,1001.1,final,59,1001.82495,0,0,-9,2018-01-05T00:30:00,2018-01-05T05:30:00,1515130200,0,14,Broken clouds,c03n,803,285,16.4,10.67
-19.6,118.69,50,-15.7,0,0,-69.15,0,n,0,1001.3,final,60,1001.96246,0,0,-9.4,2018-01-05T00:45:00,2018-01-05T05:45:00,1515131100,0,14,Broken clouds,c03n,803,280,16,10.3
-19.6,38.68,43,-15.7,0,0,-68.2,0,n,0,1001.5,final,60,1002.1,0,0,-9.4,2018-01-05T01:00:00,2018-01-05T06:00:00,1515132000,0,14,Broken clouds,c03n,803,280,15.5,10.3
-19.8,44.78,37,-15.9,0,0,-65.98,0,n,0,1001.7,final,60,1002.39996,0,0,-9.6,2018-01-05T01:15:00,2018-01-05T06:15:00,1515132900,0,15,Scattered clouds,c02n,802,280,14.9,10.13
-20,50.89,31,-16.3,0,0,-63.75,0,n,0,1001.9,final,59,1002.69995,0,0,-9.8,2018-01-05T01:30:00,2018-01-05T06:30:00,1515133800,0,15,Scattered clouds,c02n,802,280,14.4,9.96
-20.2,56.99,25,-16.7,0,0,-61.53,0,n,0,1002.1,final,58,1003,0,0,-10,2018-01-05T01:45:00,2018-01-05T06:45:00,1515134700,0,16,Scattered clouds,c02n,802,280,13.9,9.8
-20.4,63.09,25,-16.8,0,0,-59.3,0,n,0,1002.3,final,58,1003.3,0,0,-10.2,2018-01-05T02:00:00,2018-01-05T07:00:00,1515135600,0,16,Scattered clouds,c02n,802,280,14.6,9.92
-20.7,66.84,25,-16.9,0,0,-56.62,0,n,0,1002.475,final,58,1003.475,0,0,-10.3,2018-01-05T02:15:00,2018-01-05T07:15:00,1515136500,0,16,Scattered clouds,c02n,802,280,15.2,10.05
-20.9,70.59,25,-17.1,0,0,-53.94,0,n,0,1002.65,final,58,1003.65,0,0,-10.4,2018-01-05T02:30:00,2018-01-05T07:30:00,1515137400,0,16,Scattered clouds,c02n,802,280,15.9,10.17
-21.2,74.34,25,-17.2,0,0,-51.25,0,n,0,1002.825,final,58,1003.825,0,0,-10.6,2018-01-05T02:45:00,2018-01-05T07:45:00,1515138300,0,16,Scattered clouds,c02n,802,280,16.5,10.3
-21.3,78.09,25,-17.3,0,0,-48.57,0,n,0,1003,final,58,1004,0,0,-10.7,2018-01-05T03:00:00,2018-01-05T08:00:00,1515139200,0,16,Scattered clouds,c02n,802,285,16,10.17
-21.4,80.84,25,-17.7,0,0,-45.75,0,n,0,1003.175,final,57,1004.175,0,0,-10.8,2018-01-05T03:15:00,2018-01-05T08:15:00,1515140100,0,16,Scattered clouds,c02n,802,285,15.4,10.05
-21.5,83.59,25,-18,0,0,-42.93,0,n,0,1003.35,final,56,1004.35,0,0,-11,2018-01-05T03:30:00,2018-01-05T08:30:00,1515141000,0,16,Scattered clouds,c02n,802,290,14.9,9.92
-21.6,86.33,25,-18.1,0,0,-40.1,0,n,0,1003.525,final,56,1004.525,0,0,-11.1,2018-01-05T03:45:00,2018-01-05T08:45:00,1515141900,0,16,Scattered clouds,c02n,802,290,14.4,9.8
-22,89.08,25,-18.5,0,0,-37.28,0,n,0,1003.7,final,55,1004.7,0,0,-11.3,2018-01-05T04:00:00,2018-01-05T09:00:00,1515142800,0,16,Scattered clouds,c02n,802,290,14.1,10.05
-22.3,91.42,25,-18.6,0,0,-34.45,0,n,0,1003.95,final,55,1004.95,0,0,-11.4,2018-01-05T04:15:00,2018-01-05T09:15:00,1515143700,0,16,Scattered clouds,c02n,802,285,13.9,10.3
-22.6,93.75,25,-18.7,0,0,-31.61,0,n,0,1004.2,final,55,1005.2,0,0,-11.6,2018-01-05T04:30:00,2018-01-05T09:30:00,1515144600,0,16,Scattered clouds,c02n,802,285,13.6,10.55
-22.9,96.09,25,-18.9,0,0,-28.78,0,n,0,1004.45,final,55,1005.45,0,0,-11.7,2018-01-05T04:45:00,2018-01-05T09:45:00,1515145500,0,16,Scattered clouds,c02n,802,280,13.4,10.8
-22.9,98.42,25,-19,0,0,-25.94,0,n,0,1004.7,final,55,1005.7,0,0,-11.8,2018-01-05T05:00:00,2018-01-05T10:00:00,1515146400,0,16,Scattered clouds,c02n,802,280,13.3,10.55
-23,100.64,25,-19.1,0,0,-23.17,0,n,0,1004.95,final,55,1005.95,0,0,-11.9,2018-01-05T05:15:00,2018-01-05T10:15:00,1515147300,0,16,Scattered clouds,c02n,802,275,13,10.3
-23,102.85,25,-19.2,0,0,-20.41,0,n,0,1005.2,final,55,1006.2,0,0,-12.1,2018-01-05T05:30:00,2018-01-05T10:30:00,1515148200,0,16,Scattered clouds,c02n,802,275,12.6,10.05
-23.1,105.07,25,-19.4,0,0,-17.64,0,n,0,1005.45,final,55,1006.45,0,0,-12.2,2018-01-05T05:45:00,2018-01-05T10:45:00,1515149100,0,16,Scattered clouds,c02n,802,270,14.1,9.8
-23.4,107.28,25,-19.5,0,0,-14.87,0,n,0,1005.7,final,55,1006.7,0,0,-12.3,2018-01-05T06:00:00,2018-01-05T11:00:00,1515150000,0,16,Scattered clouds,c02n,802,275,14.3,9.92
-23.6,109.55,25,-19.9,0,0,-12.23,0,n,0,1006,final,54,1006.925,0,0,-12.5,2018-01-05T06:15:00,2018-01-05T11:15:00,1515150900,0,16,Scattered clouds,c02n,802,275,14.5,10.05
-23.9,111.83,25,-20,0,0,-9.59,0,n,0,1006.30005,final,54,1007.15,0,0,-12.7,2018-01-05T06:30:00,2018-01-05T11:30:00,1515151800,0,16,Scattered clouds,c02n,802,280,14.7,10.17
-24.1,114.1,25,-20.3,0,0,-6.95,0,n,0,1006.60004,final,53,1007.375,0,0,-12.8,2018-01-05T06:45:00,2018-01-05T11:45:00,1515152700,0,16,Scattered clouds,c02n,802,280,14.9,10.3
-24.1,116.37,25,-20.6,0,0,-4.31,0,n,0,1006.9,final,52,1007.6,0,0,-12.8,2018-01-05T07:00:00,2018-01-05T12:00:00,1515153600,0,16,Scattered clouds,c02n,802,280,15.6,10.3
-23.9,118.84,25,-20.6,9.41,80.73,-1.88,14.6,d,0,1007.10004,final,52,1007.82495,0,14,-12.8,2018-01-05T07:15:00,2018-01-05T12:15:00,1515154500,0,16,Scattered clouds,c02n,802,275,16.2,9.8
-23.6,121.3,25,-20.6,18.83,161.45,0.55,29.2,d,0,1007.30005,final,52,1008.05,0,29,-12.8,2018-01-05T07:30:00,2018-01-05T12:30:00,1515155400,1,16,Scattered clouds,c02n,802,275,16.9,9.3
-23.4,123.77,25,-20.6,28.24,242.18,2.97,43.8,d,0,1007.5,final,52,1008.275,0,43,-12.8,2018-01-05T07:45:00,2018-01-05T12:45:00,1515156300,1,16,Scattered clouds,c02n,802,270,17.5,8.8
-23.6,126.23,25,-20.4,37.65,322.9,5.4,58.4,d,0,1007.7,final,52,1008.5,0,58,-12.7,2018-01-05T08:00:00,2018-01-05T13:00:00,1515157200,1,16,Scattered clouds,c02d,802,275,17.4,9.7
-23.9,129.01,25,-20.5,44.74,389.29,7.52,93.6,d,0,1007.95,final,51,1008.75,0,93,-12.5,2018-01-05T08:15:00,2018-01-05T13:15:00,1515158100,1.1,16,Scattered clouds,c02d,802,275,17.3,10.6
-24,131.78,25,-20.6,51.84,455.67,9.65,128.9,d,0,1008.2,final,50,1009,0,128,-12.3,2018-01-05T08:30:00,2018-01-05T13:30:00,1515159000,1.1,16,Scattered clouds,c02d,802,280,17.1,11.5
-24.2,134.56,25,-20.5,58.93,522.06,11.77,164.1,d,0,1008.45,final,50,1009.25,0,163,-12.2,2018-01-05T08:45:00,2018-01-05T13:45:00,1515159900,1.1,16,Scattered clouds,c02d,802,280,17,12.4
-23.7,137.33,25,-20.4,66.02,588.44,13.89,199.3,d,0,1008.7,final,49,1009.5,0,198,-11.9,2018-01-05T09:00:00,2018-01-05T14:00:00,1515160800,1.2,16,Scattered clouds,c02d,802,280,16.5,12.12
-23.2,140.5,25,-20.4,69.86,617.52,15.58,230.1,d,0,1008.875,final,48,1009.7,0,228,-11.6,2018-01-05T09:15:00,2018-01-05T14:15:00,1515161700,1.3,16,Scattered clouds,c02d,802,280,15.9,11.85
-22.8,143.66,25,-20.4,73.71,646.6,17.27,261,d,0,1009.05005,final,47,1009.9,0,259,-11.4,2018-01-05T09:30:00,2018-01-05T14:30:00,1515162600,1.3,16,Scattered clouds,c02d,802,280,15.4,11.57
-22.3,146.83,25,-20.4,77.55,675.68,18.95,291.9,d,0,1009.22504,final,46,1010.1,0,290,-11.1,2018-01-05T09:45:00,2018-01-05T14:45:00,1515163500,1.4,16,Scattered clouds,c02d,802,280,14.9,11.3
-22,149.99,25,-20.5,81.39,704.76,20.64,322.7,d,0,1009.4,final,45,1010.3,0,320,-11,2018-01-05T10:00:00,2018-01-05T15:00:00,1515164400,1.5,16,Scattered clouds,c02d,802,285,15,10.92
-21.6,153.55,25,-20.7,83.44,718.54,21.75,343.3,d,0,1009.4,final,44,1010.35,0,341,-10.8,2018-01-05T10:15:00,2018-01-05T15:15:00,1515165300,1.6,16,Scattered clouds,c02d,802,290,15.1,10.55
-21.3,157.11,25,-20.6,85.48,732.32,22.86,363.8,d,0,1009.4,final,44,1010.4,0,361,-10.7,2018-01-05T10:30:00,2018-01-05T15:30:00,1515166200,1.7,16,Scattered clouds,c02d,802,295,15.3,10.17
-21,160.66,25,-20.4,87.53,746.1,23.97,384.3,d,0,1009.4,final,44,1010.45,0,381,-10.6,2018-01-05T10:45:00,2018-01-05T15:45:00,1515167100,1.7,16,Scattered clouds,c02d,802,300,15.4,9.8
-20.6,164.22,25,-20.4,89.57,759.88,25.08,404.9,d,0,1009.4,final,43,1010.5,0,402,-10.3,2018-01-05T11:00:00,2018-01-05T16:00:00,1515168000,1.8,16,Scattered clouds,c02d,802,295,15,9.92
-20.3,168.04,25,-20.4,90.25,764.19,25.49,412.3,d,0,1009.325,final,42,1010.4,0,409,-10,2018-01-05T11:15:00,2018-01-05T16:15:00,1515168900,1.9,16,Scattered clouds,c02d,802,290,14.6,10.05
-19.9,171.86,25,-20.2,90.92,768.5,25.89,419.8,d,0,1009.25,final,42,1010.3,0,416,-9.7,2018-01-05T11:30:00,2018-01-05T16:30:00,1515169800,1.9,16,Scattered clouds,c02d,802,285,14.3,10.17
-19.6,175.68,25,-19.9,91.6,772.8,26.3,427.2,d,0,1009.175,final,42,1010.19995,0,424,-9.4,2018-01-05T11:45:00,2018-01-05T16:45:00,1515170700,1.9,16,Scattered clouds,c02d,802,280,13.9,10.3
-19.6,179.5,25,-20,92.27,777.11,26.7,434.7,d,0,1009.1,final,41,1010.1,0,431,-9.3,2018-01-05T12:00:00,2018-01-05T17:00:00,1515171600,2,16,Scattered clouds,c02d,802,280,14.8,10.82
-19.7,183.33,25,-19.9,91.68,773.36,26.35,428.2,d,0,1009.14996,final,41,1010.1,0,425,-9.2,2018-01-05T12:15:00,2018-01-05T17:15:00,1515172500,1.9,16,Scattered clouds,c02d,802,280,15.7,11.35
-19.7,187.16,25,-20.1,91.1,769.61,25.99,421.6,d,0,1009.19995,final,40,1010.1,0,418,-9,2018-01-05T12:30:00,2018-01-05T17:30:00,1515173400,1.9,16,Scattered clouds,c02d,802,280,16.6,11.87
-19.7,190.99,25,-20,90.51,765.86,25.64,415.1,d,0,1009.25,final,40,1010.1,0,412,-8.9,2018-01-05T12:45:00,2018-01-05T17:45:00,1515174300,1.9,16,Scattered clouds,c02d,802,280,17.5,12.4
-19.7,194.82,25,-20,89.92,762.11,25.28,408.6,d,0,1009.3,final,40,1010.1,0,405,-8.9,2018-01-05T13:00:00,2018-01-05T18:00:00,1515175200,1.8,16,Scattered clouds,c02d,802,280,17.8,12.4
-19.5,198.4,25,-19.8,87.97,749.08,24.22,388.9,d,0,1009.425,final,40,1010.19995,0,386,-8.7,2018-01-05T13:15:00,2018-01-05T18:15:00,1515176100,1.8,16,Scattered clouds,c02d,802,280,18,12.56
-19.3,201.99,25,-19.9,86.03,736.05,23.15,369.2,d,0,1009.55,final,39,1010.3,0,366,-8.5,2018-01-05T13:30:00,2018-01-05T18:30:00,1515177000,1.7,16,Scattered clouds,c02d,802,280,18.3,12.73
-19.1,205.57,25,-20,84.08,723.01,22.09,349.4,d,0,1009.675,final,38,1010.4,0,347,-8.3,2018-01-05T13:45:00,2018-01-05T18:45:00,1515177900,1.6,16,Scattered clouds,c02d,802,280,18.5,12.9
-18.9,209.15,25,-20,82.13,709.98,21.02,329.7,d,0,1009.8,final,38,1010.5,0,327,-8.3,2018-01-05T14:00:00,2018-01-05T19:00:00,1515178800,1.5,16,Scattered clouds,c02d,802,285,18,12.37
-18.7,212.34,25,-20.4,78.44,682.3,19.37,299.4,d,0,1009.875,final,37,1010.625,0,297,-8.3,2018-01-05T14:15:00,2018-01-05T19:15:00,1515179700,1.4,16,Scattered clouds,c02d,802,285,17.5,11.85
-18.5,215.54,25,-20.7,74.74,654.62,17.71,269.1,d,0,1009.94995,final,36,1010.75,0,267,-8.3,2018-01-05T14:30:00,2018-01-05T19:30:00,1515180600,1.3,16,Scattered clouds,c02d,802,290,17,11.32
-18.3,218.73,25,-21,71.05,626.93,16.06,238.8,d,0,1010.02496,final,35,1010.875,0,237,-8.3,2018-01-05T14:45:00,2018-01-05T19:45:00,1515181500,1.3,16,Scattered clouds,c02d,802,290,16.5,10.8
-18.2,221.92,25,-21.3,67.35,599.25,14.4,208.5,d,0,1010.1,final,34,1011,0,207,-8.3,2018-01-05T15:00:00,2018-01-05T20:00:00,1515182400,1.2,16,Scattered clouds,c02d,802,290,16.5,10.42
-18,224.72,25,-21.3,60.59,537.06,12.31,173.3,d,0,1010.35,final,34,1011.225,0,172,-8.3,2018-01-05T15:15:00,2018-01-05T20:15:00,1515183300,1.1,16,Scattered clouds,c02d,802,285,16.5,10.05
-17.9,227.52,25,-21,53.82,474.87,10.21,138,d,0,1010.6,final,35,1011.45,0,137,-8.3,2018-01-05T15:30:00,2018-01-05T20:30:00,1515184200,1.1,16,Scattered clouds,c02d,802,285,16.5,9.67
-17.7,230.32,25,-20.7,47.06,412.67,8.12,102.7,d,0,1010.85,final,36,1011.67505,0,102,-8.3,2018-01-05T15:45:00,2018-01-05T20:45:00,1515185100,1.1,16,Scattered clouds,c02d,802,280,16.5,9.3
-18,233.12,25,-20.8,40.29,350.48,6.02,67.5,d,0,1011.1,final,36,1011.9,0,67,-8.4,2018-01-05T16:00:00,2018-01-05T21:00:00,1515186000,1,16,Scattered clouds,c02d,802,280,15.5,9.42
-18.2,235.61,25,-20.9,30.22,262.86,3.61,50.6,d,0,1011.27496,final,36,1012.075,0,50,-8.6,2018-01-05T16:15:00,2018-01-05T21:15:00,1515186900,1,16,Scattered clouds,c02d,802,275,14.4,9.55
-18.5,238.09,25,-20.8,20.15,175.24,1.2,33.7,d,0,1011.44995,final,37,1012.25,0,33,-8.8,2018-01-05T16:30:00,2018-01-05T21:30:00,1515187800,1,16,Scattered clouds,c02n,802,275,13.4,9.67
-18.7,240.58,25,-20.6,10.07,87.62,-1.22,16.9,d,0,1011.625,final,38,1012.425,0,17,-8.9,2018-01-05T16:45:00,2018-01-05T21:45:00,1515188700,0,16,Scattered clouds,c02n,802,270,12.4,9.8
-18.3,243.06,25,-20.6,0,0,-3.63,0,n,0,1011.8,final,38,1012.6,0,0,-8.9,2018-01-05T17:00:00,2018-01-05T22:00:00,1515189600,0,16,Scattered clouds,c02n,802,270,10.7,8.77
-17.8,245.34,25,-20.6,0,0,-6.26,0,n,0,1012.05,final,38,1012.925,0,0,-8.9,2018-01-05T17:15:00,2018-01-05T22:15:00,1515190500,0,16,Scattered clouds,c02n,802,270,9.3,7.75
-17.2,247.63,25,-20.9,0,0,-8.88,0,n,0,1012.3,final,37,1013.25,0,0,-8.9,2018-01-05T17:30:00,2018-01-05T22:30:00,1515191400,0,16,Scattered clouds,c02n,802,270,7.8,6.72
-16.5,249.91,25,-21.2,0,0,-11.51,0,n,0,1012.55,final,36,1013.575,0,0,-8.9,2018-01-05T17:45:00,2018-01-05T22:45:00,1515192300,0,16,Scattered clouds,c02n,802,270,14.2,5.7
-17.6,252.19,25,-21.3,0,0,-14.13,0,n,0,1012.8,final,36,1013.9,0,0,-9,2018-01-05T18:00:00,2018-01-05T23:00:00,1515193200,0,16,Scattered clouds,c02n,802,270,14.6,7.1
-18.5,254.41,25,-21.4,0,0,-16.89,0,n,0,1013.1,final,36,1014.15,0,0,-9.2,2018-01-05T18:15:00,2018-01-05T23:15:00,1515194100,0,16,Scattered clouds,c02n,802,270,15.1,8.5
-19.3,256.63,25,-21.9,0,0,-19.66,0,n,0,1013.4,final,35,1014.4,0,0,-9.3,2018-01-05T18:30:00,2018-01-05T23:30:00,1515195000,0,16,Scattered clouds,c02n,802,270,15.6,9.9
-20,258.84,25,-22.3,0,0,-22.42,0,n,0,1013.7,final,34,1014.65,0,0,-9.4,2018-01-05T18:45:00,2018-01-05T23:45:00,1515195900,0,16,Scattered clouds,c02n,802,270,16,11.3
-20,261.06,25,-22.3,0,0,-25.18,0,n,0,1014,final,34,1014.9,0,0,-9.4,2018-01-05T19:00:00,2018-01-06T00:00:00,1515196800,0,16,Scattered clouds,c02n,802,270,16,11.3
-20.5,263.39,25,-22.3,0,0,-28.01,0,n,0,1014.3,final,35,1015.17505,0,0,-9.8,2018-01-05T19:15:00,2018-01-06T00:15:00,1515197700,0,16,Scattered clouds,c02n,802,275,16,11.13
-20.9,265.71,25,-22.4,0,0,-30.85,0,n,0,1014.6,final,36,1015.45,0,0,-10.2,2018-01-05T19:30:00,2018-01-06T00:30:00,1515198600,0,16,Scattered clouds,c02n,802,275,16,10.96
-21.4,268.04,25,-22.7,0,0,-33.68,0,n,0,1014.9,final,36,1015.725,0,0,-10.6,2018-01-05T19:45:00,2018-01-06T00:45:00,1515199500,0,16,Scattered clouds,c02n,802,280,16,10.8
-21.4,270.36,25,-22.5,0,0,-36.51,0,n,0,1015.2,final,37,1016,0,0,-10.7,2018-01-05T20:00:00,2018-01-06T01:00:00,1515200400,0,16,Scattered clouds,c02n,802,280,15.2,10.42
-21.4,273.07,25,-22.6,0,0,-39.33,0,n,0,1015.45,final,37,1016.275,0,0,-10.8,2018-01-05T20:15:00,2018-01-06T01:15:00,1515201300,0,16,Scattered clouds,c02n,802,280,14.4,10.05
-21.4,275.79,25,-22.8,0,0,-42.16,0,n,0,1015.7,final,37,1016.55,0,0,-11,2018-01-05T20:30:00,2018-01-06T01:30:00,1515202200,0,16,Scattered clouds,c02n,802,280,13.7,9.67
-21.4,278.5,25,-22.9,0,0,-44.98,0,n,0,1015.95,final,37,1016.82495,0,0,-11.1,2018-01-05T20:45:00,2018-01-06T01:45:00,1515203100,0,16,Scattered clouds,c02n,802,280,12.9,9.3
-21.8,281.21,25,-23,0,0,-47.8,0,n,0,1016.2,final,37,1017.1,0,0,-11.3,2018-01-05T21:00:00,2018-01-06T02:00:00,1515204000,0,16,Scattered clouds,c02n,802,285,13,9.67
-22.1,284.88,25,-22.8,0,0,-50.5,0,n,0,1016.375,final,38,1017.25,0,0,-11.4,2018-01-05T21:15:00,2018-01-06T02:15:00,1515204900,0,16,Scattered clouds,c02n,802,285,13.1,10.05
-22.5,288.54,25,-23,0,0,-53.19,0,n,0,1016.55005,final,38,1017.4,0,0,-11.6,2018-01-05T21:30:00,2018-01-06T02:30:00,1515205800,0,16,Scattered clouds,c02n,802,290,13.3,10.42
-22.9,292.21,25,-23.1,0,0,-55.89,0,n,0,1016.72504,final,38,1017.55,0,0,-11.7,2018-01-05T21:45:00,2018-01-06T02:45:00,1515206700,0,16,Scattered clouds,c02n,802,290,13.4,10.8
-22.5,295.87,25,-22.9,0,0,-58.58,0,n,0,1016.9,final,39,1017.7,0,0,-11.8,2018-01-05T22:00:00,2018-01-06T03:00:00,1515207600,0,16,Scattered clouds,c02n,802,290,13,9.52
