app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
-4.2,300.35,25,-9,0,0,-37.91,0,n,0,1018.825,final,44,1019.825,0,0,1.9,2018-03-04T21:15:00,2018-03-05T02:15:00,1520216100,0,16,Scattered clouds,802,c02n,325,12.9,9.3
-4.5,304.16,25,-8.8,0,0,-40.27,0,n,0,1018.75,final,45,1019.75,0,0,1.8,2018-03-04T21:30:00,2018-03-05T02:30:00,1520217000,0,16,Scattered clouds,802,c02n,330,12.6,9.55
-4.7,307.97,25,-8.7,0,0,-42.62,0,n,0,1018.675,final,46,1019.675,0,0,1.7,2018-03-04T21:45:00,2018-03-05T02:45:00,1520217900,0,16,Scattered clouds,802,c02n,330,12.4,9.8
-5.1,311.78,25,-8.5,0,0,-44.97,0,n,0,1018.6,final,47,1019.6,0,0,1.6,2018-03-04T22:00:00,2018-03-05T03:00:00,1520218800,0,16,Scattered clouds,802,c02n,335,13,10.3
-5.4,316.77,25,-8.4,0,0,-46.74,0,n,0,1018.425,final,48,1019.39996,0,0,1.4,2018-03-04T22:15:00,2018-03-05T03:15:00,1520219700,0,16,Scattered clouds,802,c02n,335,13.6,10.8
-5.8,321.76,25,-8.5,0,0,-48.5,0,n,0,1018.25,final,48,1019.19995,0,0,1.3,2018-03-04T22:30:00,2018-03-05T03:30:00,1520220600,0,16,Scattered clouds,802,c02n,340,14.3,11.3
-6.1,326.75,25,-8.7,0,0,-50.27,0,n,0,1018.075,final,48,1019,0,0,1.1,2018-03-04T22:45:00,2018-03-05T03:45:00,1520221500,0,16,Scattered clouds,802,c02n,340,14.9,11.8
-5.8,331.74,40,-8.4,0,0,-52.03,0,n,0,1017.9,final,49,1018.8,0,0,1.1,2018-03-04T23:00:00,2018-03-05T04:00:00,1520222400,0,16,Scattered clouds,802,c02n,340,14.4,10.77
-5.5,337.92,56,-8.4,0,0,-52.81,0,n,0,1017.8375,final,49,1018.725,0,0,1.1,2018-03-04T23:15:00,2018-03-05T04:15:00,1520223300,0,16,Broken clouds,803,c03n,340,13.9,9.75
-5.2,344.11,71,-8.1,0,0,-53.6,0,n,0,1017.775,final,50,1018.65,0,0,1.1,2018-03-04T23:30:00,2018-03-05T04:30:00,1520224200,0,16,Overcast clouds,804,c04n,340,13.4,8.72
-4.8,350.29,87,-8.1,0,0,-54.38,0,n,0,1017.7125,final,50,1018.575,0,0,1.1,2018-03-04T23:45:00,2018-03-05T04:45:00,1520225100,0,16,Overcast clouds,804,c04n,340,12.9,7.7
-4.7,356.47,87,-8.1,0,0,-55.16,0,n,0,1017.65,final,50,1018.5,0,0,1.1,2018-03-05T00:00:00,2018-03-05T05:00:00,1520226000,0,16,Overcast clouds,804,c04n,340,12.4,7.45
-4.6,272.84,87,-8.1,0,0,-54.7,0,n,0,1017.5875,final,50,1018.425,0,0,1.1,2018-03-05T00:15:00,2018-03-05T05:15:00,1520226900,0,16,Overcast clouds,804,c04n,335,11.9,7.2
-4.5,189.21,87,-8.1,0,0,-54.23,0,n,0,1017.525,final,50,1018.35,0,0,1.1,2018-03-05T00:30:00,2018-03-05T05:30:00,1520227800,0,16,Overcast clouds,804,c04n,335,11.3,6.95
-4.4,105.57,87,-7.9,0,0,-53.77,0,n,0,1017.4625,final,51,1018.275,0,0,1.1,2018-03-05T00:45:00,2018-03-05T05:45:00,1520228700,0,16,Overcast clouds,804,c04n,330,10.8,6.7
-4.4,21.94,87,-7.9,0,0,-53.3,0,n,0,1017.4,final,51,1018.2,0,0,1.1,2018-03-05T01:00:00,2018-03-05T06:00:00,1520229600,0,16,Overcast clouds,804,c04n,330,7.8,6.7
-4.7,27.28,87,-7.8,0,0,-51.76,0,n,0,1017.17505,final,52,1018.05,0,0,0.9,2018-03-05T01:15:00,2018-03-05T06:15:00,1520230500,0,16,Overcast clouds,804,c04n,330,8,6.86
-5,32.62,87,-7.7,0,0,-50.21,0,n,0,1016.95,final,53,1017.9,0,0,0.8,2018-03-05T01:30:00,2018-03-05T06:30:00,1520231400,0,16,Overcast clouds,804,c04n,330,8.3,7.03
-5.2,37.95,87,-7.6,0,0,-48.67,0,n,0,1016.725,final,54,1017.75,0,0,0.6,2018-03-05T01:45:00,2018-03-05T06:45:00,1520232300,0,16,Overcast clouds,804,c04n,330,8.5,7.2
-5.2,43.29,87,-7.3,0,0,-47.12,0,n,0,1016.5,final,55,1017.6,0,0,0.7,2018-03-05T02:00:00,2018-03-05T07:00:00,1520233200,0,16,Overcast clouds,804,c04n,330,9,7.6
-5.2,47.38,87,-7.4,0,0,-44.89,0,n,0,1016.425,final,54,1017.5,0,0,0.8,2018-03-05T02:15:00,2018-03-05T07:15:00,1520234100,0,16,Overcast clouds,804,c04n,330,9.6,8
-5.2,51.47,87,-7.3,0,0,-42.66,0,n,0,1016.35,final,54,1017.4,0,0,1,2018-03-05T02:30:00,2018-03-05T07:30:00,1520235000,0,16,Overcast clouds,804,c04n,330,10.2,8.4
-5.2,55.55,87,-7.2,0,0,-40.42,0,n,0,1016.275,final,54,1017.3,0,0,1.1,2018-03-05T02:45:00,2018-03-05T07:45:00,1520235900,0,16,Overcast clouds,804,c04n,330,10.7,8.8
-4.9,59.64,87,-7.4,0,0,-38.19,0,n,0,1016.2,final,53,1017.2,0,0,1.1,2018-03-05T03:00:00,2018-03-05T08:00:00,1520236800,0,16,Overcast clouds,804,c04n,335,9.6,8.02
-4.6,62.84,87,-7.2,0,0,-35.59,0,n,0,1016.2,final,54,1017.175,0,0,1.1,2018-03-05T03:15:00,2018-03-05T08:15:00,1520237700,0,16,Overcast clouds,804,c04n,335,8.6,7.25
-4.3,66.04,87,-7.2,0,0,-32.99,0,n,0,1016.2,final,54,1017.15,0,0,1.1,2018-03-05T03:30:00,2018-03-05T08:30:00,1520238600,0,16,Overcast clouds,804,c04n,340,7.5,6.47
-3.9,69.24,87,-6.9,0,0,-30.39,0,n,0,1016.2,final,55,1017.125,0,0,1.1,2018-03-05T03:45:00,2018-03-05T08:45:00,1520239500,0,16,Overcast clouds,804,c04n,340,6.5,5.7
-4.1,72.44,93,-6.7,0,0,-27.79,0,n,0,1016.2,final,56,1017.1,0,0,1.1,2018-03-05T04:00:00,2018-03-05T09:00:00,1520240400,0,16,Overcast clouds,804,c04n,340,7.2,6.2
-4.4,75.14,100,-6.7,0,0,-25.01,0,n,0,1016.1,final,56,1017.07495,0,0,1.1,2018-03-05T04:15:00,2018-03-05T09:15:00,1520241300,0,16,Overcast clouds,804,c04n,340,7.8,6.7
-4.4,77.83,100,-6.7,0,0,-22.23,0,n,0,1016,final,56,1017.05,0,0,1.1,2018-03-05T04:30:00,2018-03-05T09:30:00,1520242200,0,16,Overcast clouds,804,c04n,335,7.8,6.7
-4.4,80.53,100,-6.7,0,0,-19.45,0,n,0,1015.9,final,56,1017.025,0,0,1.1,2018-03-05T04:45:00,2018-03-05T09:45:00,1520243100,0,16,Overcast clouds,804,c04n,330,12.5,6.7
-4.9,83.22,87,-6.8,0,0,-16.67,0,n,0,1015.8,final,56,1017,0,0,1,2018-03-05T05:00:00,2018-03-05T10:00:00,1520244000,0,16,Overcast clouds,804,c04n,335,12.6,7.6
-5.4,85.69,75,-6.9,0,0,-13.83,0,n,0,1015.975,final,56,1017.1,0,0,0.8,2018-03-05T05:15:00,2018-03-05T10:15:00,1520244900,0,16,Overcast clouds,804,c04n,335,12.7,8.5
-5.9,88.16,62,-6.8,0,0,-10.99,0,n,0,1016.15,final,57,1017.2,0,0,0.7,2018-03-05T05:30:00,2018-03-05T10:30:00,1520245800,0,16,Broken clouds,803,c03n,340,12.8,9.4
-6.3,90.62,50,-6.7,0,0,-8.14,0,n,0,1016.325,final,58,1017.30005,0,0,0.6,2018-03-05T05:45:00,2018-03-05T10:45:00,1520246700,0,16,Broken clouds,803,c03n,340,12.9,10.3
-6,93.09,50,-6.7,0,0,-5.3,0,n,0,1016.5,final,58,1017.4,0,0,0.6,2018-03-05T06:00:00,2018-03-05T11:00:00,1520247600,0,16,Broken clouds,803,c03n,340,11.6,9.4
-5.7,95.54,50,-6.7,9.84,85.49,-2.48,16.4,d,0,1016.55,final,58,1017.45,0,15,0.6,2018-03-05T06:15:00,2018-03-05T11:15:00,1520248500,0,16,Broken clouds,803,c03n,335,10.3,8.5
-5.4,98,50,-6.7,19.68,170.98,0.34,32.8,d,0,1016.6,final,58,1017.5,0,30,0.6,2018-03-05T06:30:00,2018-03-05T11:30:00,1520249400,1.1,16,Broken clouds,803,c03n,335,9,7.6
-5,100.45,50,-6.7,29.51,256.46,3.15,49.1,d,0,1016.65,final,58,1017.55,0,45,0.6,2018-03-05T06:45:00,2018-03-05T11:45:00,1520250300,1.1,16,Broken clouds,803,c03n,330,12.4,6.7
-5,102.9,43,-6.7,39.35,341.95,5.97,65.5,d,0,1016.7,final,58,1017.6,0,62,0.6,2018-03-05T07:00:00,2018-03-05T12:00:00,1520251200,1.2,16,Broken clouds,803,c03d,330,12.2,6.7
-4.8,105.53,37,-6.4,47.46,414.64,8.67,110.9,d,0,1016.65,final,58,1017.52496,0,108,1,2018-03-05T07:15:00,2018-03-05T12:15:00,1520252100,1.3,16,Scattered clouds,802,c02d,335,12.1,7.2
-4.5,108.16,31,-6.2,55.57,487.34,11.38,156.3,d,0,1016.6,final,57,1017.44995,0,154,1.3,2018-03-05T07:30:00,2018-03-05T12:30:00,1520253000,1.5,16,Scattered clouds,802,c02d,345,11.9,7.69
-4.2,110.79,25,-6.1,63.68,560.03,14.08,201.7,d,0,1016.55,final,56,1017.375,0,200,1.7,2018-03-05T07:45:00,2018-03-05T12:45:00,1520253900,1.6,16,Scattered clouds,802,c02d,350,11.8,8.19
-3.8,113.42,31,-5.7,71.79,632.72,16.78,247.1,d,0,1016.5,final,56,1017.3,0,243,2.1,2018-03-05T08:00:00,2018-03-05T13:00:00,1520254800,1.6,16,Scattered clouds,802,c02d,355,11.9,8.6
-3.4,116.43,37,-5.8,76.49,665.3,19.26,292,d,0,1016.325,final,54,1017.225,0,283,2.5,2018-03-05T08:15:00,2018-03-05T13:15:00,1520255700,1.6,16,Scattered clouds,802,c02d,355,12.1,9
-3,119.44,43,-5.7,81.2,697.88,21.74,336.9,d,0,1016.15,final,53,1017.15,0,320,2.9,2018-03-05T08:30:00,2018-03-05T13:30:00,1520256600,1.7,16,Broken clouds,803,c03d,360,12.3,9.4
-2.6,122.44,50,-5.6,85.9,730.46,24.22,381.9,d,0,1015.975,final,52,1017.075,0,349,3.3,2018-03-05T08:45:00,2018-03-05T13:45:00,1520257500,1.7,16,Broken clouds,803,c03d,360,12.4,9.8
-2,125.45,50,-5.7,90.6,763.04,26.7,426.8,d,0,1015.8,final,50,1017,0,390,3.7,2018-03-05T09:00:00,2018-03-05T14:00:00,1520258400,1.9,16,Broken clouds,803,c03d,360,12,9.67
-1.4,129.06,50,-5.6,93.55,780.59,28.8,463.8,d,0,1015.8,final,49,1016.975,0,424,4.2,2018-03-05T09:15:00,2018-03-05T14:15:00,1520259300,2,16,Broken clouds,803,c03d,360,11.8,9.55
-0.8,132.66,50,-5.5,96.49,798.14,30.89,500.7,d,0,1015.8,final,48,1016.95,0,458,4.6,2018-03-05T09:30:00,2018-03-05T14:30:00,1520260200,2.2,16,Broken clouds,803,c03d,360,11.6,9.42
-0.2,136.27,50,-5.4,99.44,815.68,32.99,537.7,d,0,1015.8,final,47,1016.92505,0,492,5,2018-03-05T09:45:00,2018-03-05T14:45:00,1520261100,2.4,16,Broken clouds,803,c03d,360,12.4,9.3
0.2,139.87,59,-5.4,102.38,833.23,35.08,574.7,d,0,1015.8,final,46,1016.9,0,489,5.3,2018-03-05T10:00:00,2018-03-05T15:00:00,1520262000,2.4,16,Broken clouds,803,c03d,275,12.4,9.17
0.6,144.23,68,-5.1,104.07,842.45,36.57,599.4,d,0,1015.9,final,46,1016.97504,0,454,5.5,2018-03-05T10:15:00,2018-03-05T15:15:00,1520262900,2.2,16,Broken clouds,803,c03d,190,12.4,9.05
1,148.59,78,-5.2,105.77,851.67,38.07,624.2,d,0,1016,final,45,1017.05005,0,383,5.8,2018-03-05T10:30:00,2018-03-05T15:30:00,1520263800,2.1,16,Overcast clouds,804,c04d,105,12.4,8.92
1.4,152.94,87,-5.2,107.46,860.88,39.56,648.9,d,0,1016.1,final,44,1017.125,0,285,6.1,2018-03-05T10:45:00,2018-03-05T15:45:00,1520264700,1.9,16,Overcast clouds,804,c04d,20,12.4,8.8
1.6,157.3,87,-5.2,109.15,870.1,41.05,673.6,d,0,1016.2,final,44,1017.2,0,296,6.1,2018-03-05T11:00:00,2018-03-05T16:00:00,1520265600,2,16,Overcast clouds,804,c04d,100,9.8,8.15
1.8,162.29,87,-5.2,109.79,873.41,41.68,683.6,d,0,1016.275,final,44,1017.275,0,300,6.1,2018-03-05T11:15:00,2018-03-05T16:15:00,1520266500,2,16,Overcast clouds,804,c04d,180,8.9,7.5
2,167.28,87,-5.2,110.42,876.73,42.32,693.6,d,0,1016.35,final,44,1017.35,0,305,6.1,2018-03-05T11:30:00,2018-03-05T16:30:00,1520267400,2.1,16,Overcast clouds,804,c04d,260,8,6.85
2.2,172.26,87,-5.2,111.06,880.04,42.95,703.6,d,0,1016.425,final,44,1017.425,0,309,6.1,2018-03-05T11:45:00,2018-03-05T16:45:00,1520268300,2.1,16,Overcast clouds,804,c04d,340,7.2,6.2
2.2,177.25,87,-5.1,111.69,883.35,43.58,713.6,d,0,1016.5,final,44,1017.5,0,314,6.3,2018-03-05T12:00:00,2018-03-05T17:00:00,1520269200,2.2,16,Overcast clouds,804,c04d,260,8,6.85
2.1,182.33,87,-4.9,111.33,881.48,43.22,707.9,d,0,1016.55,final,44,1017.5,0,311,6.4,2018-03-05T12:15:00,2018-03-05T17:15:00,1520270100,2.2,16,Overcast clouds,804,c04d,175,8.9,7.5
2.1,187.41,87,-4.8,110.97,879.62,42.85,702.2,d,0,1016.6,final,44,1017.5,0,309,6.5,2018-03-05T12:30:00,2018-03-05T17:30:00,1520271000,2.1,16,Overcast clouds,804,c04d,95,9.8,8.15
2.2,192.49,87,-5,110.61,877.75,42.49,696.5,d,0,1016.65,final,43,1017.5,0,306,6.7,2018-03-05T12:45:00,2018-03-05T17:45:00,1520271900,2.1,16,Overcast clouds,804,c04d,10,11.3,8.8
2.2,197.57,87,-5,110.25,875.88,42.12,690.8,d,0,1016.7,final,43,1017.5,0,304,6.7,2018-03-05T13:00:00,2018-03-05T18:00:00,1520272800,2.1,16,Overcast clouds,804,c04d,10,11.2,8.8
2,202.13,87,-5.2,108.86,868.44,40.84,669.9,d,0,1016.575,final,43,1017.45,0,294,6.5,2018-03-05T13:15:00,2018-03-05T18:15:00,1520273700,2,16,Overcast clouds,804,c04d,125,11.1,8.43
1.8,206.69,87,-5,107.47,860.99,39.57,649,d,0,1016.45,final,44,1017.4,0,285,6.3,2018-03-05T13:30:00,2018-03-05T18:30:00,1520274600,1.9,16,Overcast clouds,804,c04d,245,10.9,8.06
1.7,211.25,87,-5.2,106.08,853.55,38.29,628.2,d,0,1016.325,final,44,1017.35,0,276,6.1,2018-03-05T13:45:00,2018-03-05T18:45:00,1520275500,1.8,16,Overcast clouds,804,c04d,360,10.8,7.7
2,215.81,90,-5.1,104.69,846.1,37.01,607.3,d,0,1016.2,final,44,1017.3,0,225,6.3,2018-03-05T14:00:00,2018-03-05T19:00:00,1520276400,1.6,16,Overcast clouds,804,c04d,275,8.8,7.45
2.2,219.62,93,-4.9,102.12,831.25,35.06,573.3,d,0,1016.2,final,44,1017.275,0,170,6.4,2018-03-05T14:15:00,2018-03-05T19:15:00,1520277300,1.4,16,Overcast clouds,804,c04d,190,8.5,7.2
2.5,223.42,96,-4.8,99.56,816.4,33.1,539.4,d,0,1016.2,final,44,1017.25,0,117,6.5,2018-03-05T14:30:00,2018-03-05T19:30:00,1520278200,1.2,16,Overcast clouds,804,c04d,105,8.2,6.95
2.8,227.23,100,-4.4,96.99,801.54,31.15,505.5,d,0,1016.2,final,45,1017.225,0,148,6.7,2018-03-05T14:45:00,2018-03-05T19:45:00,1520279100,1.1,16,Overcast clouds,804,c04d,20,9.5,6.7
3,231.03,96,-4.3,94.42,786.69,29.19,471.5,d,0,1016.2,final,45,1017.2,0,102,6.8,2018-03-05T15:00:00,2018-03-05T20:00:00,1520280000,1.1,16,Overcast clouds,804,c04d,20,9.2,6.57
3.2,234.19,93,-4.4,90.29,759.44,26.8,428.3,d,0,1016.2,final,44,1017.2,0,127,7,2018-03-05T15:15:00,2018-03-05T20:15:00,1520280900,1,16,Overcast clouds,804,c04d,20,8.9,6.45
3.4,237.34,90,-4.3,86.16,732.2,24.41,385,d,0,1016.2,final,44,1017.2,0,143,7.1,2018-03-05T15:30:00,2018-03-05T20:30:00,1520281800,1,16,Overcast clouds,804,c04d,20,8.5,6.32
3.6,240.5,87,-4.2,82.02,704.95,22.01,341.7,d,0,1016.2,final,44,1017.2,0,150,7.2,2018-03-05T15:45:00,2018-03-05T20:45:00,1520282700,1,16,Overcast clouds,804,c04d,20,8.2,6.2
3.4,243.65,87,-4.6,77.89,677.7,19.62,298.4,d,0,1016.2,final,43,1017.2,0,131,7.1,2018-03-05T16:00:00,2018-03-05T21:00:00,1520283600,0.9,16,Overcast clouds,804,c04d,20,8.7,6.45
3.1,246.37,87,-4.4,71.07,621.61,16.97,252,d,0,1016.2,final,44,1017.225,0,111,7,2018-03-05T16:15:00,2018-03-05T21:15:00,1520284500,0.8,16,Overcast clouds,804,c04d,15,9.3,6.7
2.9,249.08,87,-4.6,64.26,565.52,14.32,205.6,d,0,1016.2,final,44,1017.25,0,90,6.8,2018-03-05T16:30:00,2018-03-05T21:30:00,1520285400,0.8,16,Overcast clouds,804,c04d,15,9.8,6.95
2.6,251.8,87,-4.7,57.44,509.42,11.67,159.2,d,0,1016.2,final,44,1017.275,0,70,6.7,2018-03-05T16:45:00,2018-03-05T21:45:00,1520286300,0.7,16,Overcast clouds,804,c04d,10,10.3,7.2
2.2,254.51,78,-4.8,50.62,453.33,9.02,112.9,d,0,1016.2,final,45,1017.3,0,69,6.3,2018-03-05T17:00:00,2018-03-05T22:00:00,1520287200,0.8,16,Overcast clouds,804,c04d,10,8,6.82
1.8,257,68,-4.9,37.97,340,6.23,84.6,d,0,1016.375,final,46,1017.45,0,64,5.8,2018-03-05T17:15:00,2018-03-05T22:15:00,1520288100,0.9,16,Broken clouds,803,c03d,10,7.5,6.45
1.4,259.49,59,-4.7,25.31,226.67,3.44,56.4,d,0,1016.55005,final,48,1017.6,0,48,5.4,2018-03-05T17:30:00,2018-03-05T22:30:00,1520289000,1,16,Broken clouds,803,c03d,10,7,6.07
1,261.97,50,-4.8,12.66,113.33,0.64,28.2,d,0,1016.72504,final,49,1017.75,0,26,5,2018-03-05T17:45:00,2018-03-05T22:45:00,1520289900,1.1,16,Broken clouds,803,c03n,10,10.8,5.7
0.6,264.46,50,-4.7,0,0,-2.15,0,n,0,1016.9,final,50,1017.9,0,0,4.8,2018-03-05T18:00:00,2018-03-05T23:00:00,1520290800,0,16,Broken clouds,803,c03n,95,10.9,6.2
0.2,266.91,50,-4.8,0,0,-4.99,0,n,0,1017.10004,final,50,1018.05005,0,0,4.7,2018-03-05T18:15:00,2018-03-05T23:15:00,1520291700,0,16,Broken clouds,803,c03n,180,11.1,6.7
-0.1,269.37,50,-5,0,0,-7.83,0,n,0,1017.30005,final,50,1018.2,0,0,4.5,2018-03-05T18:30:00,2018-03-05T23:30:00,1520292600,0,16,Broken clouds,803,c03n,265,11.2,7.2
-0.5,271.82,50,-5.1,0,0,-10.66,0,n,0,1017.5,final,50,1018.35,0,0,4.4,2018-03-05T18:45:00,2018-03-05T23:45:00,1520293500,0,16,Broken clouds,803,c03n,350,11.3,7.7
-0.5,274.27,43,-5.1,0,0,-13.5,0,n,0,1017.7,final,50,1018.5,0,0,4.4,2018-03-05T19:00:00,2018-03-06T00:00:00,1520294400,0,16,Broken clouds,803,c03n,350,9.2,7.7
-0.3,276.89,37,-5.3,0,0,-16.3,0,n,0,1017.65,final,50,1018.525,0,0,4.2,2018-03-05T19:15:00,2018-03-06T00:15:00,1520295300,0,16,Scattered clouds,802,c02n,235,7.6,6.5
0,279.51,31,-5.1,0,0,-19.1,0,n,0,1017.6,final,51,1018.55,0,0,4.1,2018-03-05T19:30:00,2018-03-06T00:30:00,1520296200,0,16,Scattered clouds,802,c02n,125,6,5.3
0.5,282.13,25,-5,0,0,-21.9,0,n,0,1017.55,final,52,1018.57495,0,0,3.9,2018-03-05T19:45:00,2018-03-06T00:45:00,1520297100,0,16,Scattered clouds,802,c02n,10,4.5,4.09
0.1,284.75,25,-5.2,0,0,-24.7,0,n,0,1017.5,final,52,1018.6,0,0,3.8,2018-03-05T20:00:00,2018-03-06T01:00:00,1520298000,0,16,Scattered clouds,802,c02n,100,4.8,4.34
-0.2,287.79,25,-5.3,0,0,-27.35,0,n,0,1017.5,final,52,1018.57495,0,0,3.6,2018-03-05T20:15:00,2018-03-06T01:15:00,1520298900,0,16,Scattered clouds,802,c02n,185,5.1,4.59
-0.5,290.83,25,-5.2,0,0,-30.01,0,n,0,1017.5,final,53,1018.55,0,0,3.5,2018-03-05T20:30:00,2018-03-06T01:30:00,1520299800,0,16,Scattered clouds,802,c02n,275,5.4,4.84
-0.8,293.87,25,-5.1,0,0,-32.66,0,n,0,1017.5,final,54,1018.525,0,0,3.3,2018-03-05T20:45:00,2018-03-06T01:45:00,1520300700,0,16,Scattered clouds,802,c02n,360,5.7,5.09
-1,296.91,18,-5.1,0,0,-35.31,0,n,0,1017.5,final,54,1018.5,0,0,3.3,2018-03-05T21:00:00,2018-03-06T02:00:00,1520301600,0,16,Few clouds,801,c02n,360,6.1,5.37
-1.1,300.72,12,-5.1,0,0,-37.65,0,n,0,1017.5,final,54,1018.475,0,0,3.3,2018-03-05T21:15:00,2018-03-06T02:15:00,1520302500,0,16,Few clouds,801,c02n,355,6.4,5.65
-1.2,304.54,6,-5.3,0,0,-40,0,n,0,1017.5,final,53,1018.45,0,0,3.3,2018-03-05T21:30:00,2018-03-06T02:30:00,1520303400,0,16,Few clouds,801,c02n,355,6.8,5.92
-1.3,308.35,0,-5.6,0,0,-42.34,0,n,0,1017.5,final,52,1018.42505,0,0,3.3,2018-03-05T21:45:00,2018-03-06T02:45:00,1520304300,0,16,Clear Sky,800,c01n,350,7.2,6.2
-1.3,312.16,0,-5.7,0,0,-44.68,0,n,0,1017.5,final,52,1018.4,0,0,3.2,2018-03-05T22:00:00,2018-03-06T03:00:00,1520305200,0,16,Clear Sky,800,c01n,350,6.6,5.8
-1.3,317.13,0,-5.8,0,0,-46.43,0,n,0,1017.5,final,52,1018.375,0,0,3,2018-03-05T22:15:00,2018-03-06T03:15:00,1520306100,0,16,Clear Sky,800,c01n,350,6.1,5.4
-1.3,322.11,0,-5.9,0,0,-48.18,0,n,0,1017.5,final,52,1018.35,0,0,2.9,2018-03-05T22:30:00,2018-03-06T03:30:00,1520307000,0,16,Clear Sky,800,c01n,350,5.6,5
-1.2,327.08,0,-5.8,0,0,-49.93,0,n,0,1017.5,final,53,1018.325,0,0,2.8,2018-03-05T22:45:00,2018-03-06T03:45:00,1520307900,0,16,Clear Sky,800,c01n,350,5.1,4.59
-1.5,332.05,0,-6.1,0,0,-51.68,0,n,0,1017.5,final,53,1018.3,0,0,2.5,2018-03-05T23:00:00,2018-03-06T04:00:00,1520308800,0,16,Clear Sky,800,c01n,265,5,4.47
-1.7,338.19,0,-6.1,0,0,-52.45,0,n,0,1017.4875,final,54,1018.275,0,0,2.3,2018-03-05T23:15:00,2018-03-06T04:15:00,1520309700,0,16,Clear Sky,800,c01n,180,4.8,4.34
-2,344.33,0,-6.3,0,0,-53.23,0,n,0,1017.475,final,54,1018.25,0,0,2,2018-03-05T23:30:00,2018-03-06T04:30:00,1520310600,0,16,Clear Sky,800,c01n,95,4.7,4.22
-2.3,350.46,0,-6.6,0,0,-54,0,n,0,1017.4625,final,54,1018.225,0,0,1.7,2018-03-05T23:45:00,2018-03-06T04:45:00,1520311500,0,16,Clear Sky,800,c01n,10,4.5,4.09
-2.2,356.6,0,-6.4,0,0,-54.77,0,n,0,1017.45,final,55,1018.2,0,0,1.7,2018-03-06T00:00:00,2018-03-06T05:00:00,1520312400,0,16,Clear Sky,800,c01n,100,4.4,3.97
-2.1,272.91,0,-6.1,0,0,-54.31,0,n,0,1017.4375,final,56,1018.175,0,0,1.7,2018-03-06T00:15:00,2018-03-06T05:15:00,1520313300,0,16,Clear Sky,800,c01n,185,4.2,3.84
-2,189.23,0,-6.1,0,0,-53.84,0,n,0,1017.42505,final,56,1018.15,0,0,1.7,2018-03-06T00:30:00,2018-03-06T05:30:00,1520314200,0,16,Clear Sky,800,c01n,275,4.1,3.72
-1.9,105.54,0,-5.9,0,0,-53.38,0,n,0,1017.41254,final,57,1018.125,0,0,1.7,2018-03-06T00:45:00,2018-03-06T05:45:00,1520315100,0,16,Clear Sky,800,c01n,360,3.9,3.6
-1.9,21.85,0,-3.6,0,0,-52.91,0,n,0,1017.4,final,68,1018.1,0,0,1.7,2018-03-06T01:00:00,2018-03-06T06:00:00,1520316000,0,16,Clear Sky,800,c01n,360,3.9,3.6
-2.6,27.16,0,-3.9,0,0,-51.37,0,n,0,1017.275,final,69,1018.02496,0,0,1.1,2018-03-06T01:15:00,2018-03-06T06:15:00,1520316900,0,16,Clear Sky,800,c01n,360,3.9,3.6
-3.3,32.46,0,-4.3,0,0,-49.84,0,n,0,1017.15,final,70,1017.94995,0,0,0.6,2018-03-06T01:30:00,2018-03-06T06:30:00,1520317800,0,16,Clear Sky,800,c01n,360,3.9,3.6
-4,37.77,0,-4.6,0,0,-48.3,0,n,0,1017.025,final,71,1017.875,0,0,0,2018-03-06T01:45:00,2018-03-06T06:45:00,1520318700,0,16,Clear Sky,800,c01n,360,3.9,3.6
-3.9,43.07,0,-4.4,0,0,-46.76,0,n,0,1016.9,final,72,1017.8,0,0,0,2018-03-06T02:00:00,2018-03-06T07:00:00,1520319600,0,16,Clear Sky,800,c01n,275,3.8,3.47
-3.8,47.15,0,-4.4,0,0,-44.54,0,n,0,1016.72504,final,72,1017.65,0,0,0,2018-03-06T02:15:00,2018-03-06T07:15:00,1520320500,0,16,Clear Sky,800,c01n,185,3.6,3.35
-3.7,51.22,0,-4.2,0,0,-42.31,0,n,0,1016.55005,final,73,1017.5,0,0,0,2018-03-06T02:30:00,2018-03-06T07:30:00,1520321400,0,16,Clear Sky,800,c01n,100,3.5,3.22
-3.6,55.3,0,-4.1,0,0,-40.09,0,n,0,1016.375,final,74,1017.35,0,0,0,2018-03-06T02:45:00,2018-03-06T07:45:00,1520322300,0,16,Clear Sky,800,c01n,10,3.3,3.1
-3.4,59.37,6,-3.9,0,0,-37.86,0,n,0,1016.2,final,74,1017.2,0,0,0.1,2018-03-06T03:00:00,2018-03-06T08:00:00,1520323200,0,16,Few clouds,801,c02n,100,3.3,3.1
-3.2,62.57,12,-3.6,0,0,-35.27,0,n,0,1016.275,final,75,1017.225,0,0,0.3,2018-03-06T03:15:00,2018-03-06T08:15:00,1520324100,0,16,Few clouds,801,c02n,185,3.3,3.1
-3.1,65.77,18,-3.3,0,0,-32.67,0,n,0,1016.35,final,76,1017.25,0,0,0.4,2018-03-06T03:30:00,2018-03-06T08:30:00,1520325000,0,16,Few clouds,801,c02n,275,3.3,3.1
