app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/description,weather/code,weather/icon,wind_dir,wind_gust_spd,wind_spd
15,281.48,68,9.6,77.6,666.35,21.78,322.9,d,0,1013.19995,final,70,1014.1,0,245,15,2018-06-03T18:15:00,2018-06-03T22:15:00,1528064100,1.3,16,Broken clouds,803,c03d,120,9.6,6.7
14.7,283.7,59,9.3,72.06,625.62,19.02,275.5,d,0,1013.3,final,70,1014.2,0,234,14.7,2018-06-03T18:30:00,2018-06-03T22:30:00,1528065000,1.3,16,Broken clouds,803,c03d,115,9.4,6.45
14.4,285.92,50,9,66.51,584.88,16.26,228,d,0,1013.4,final,70,1014.30005,0,209,14.4,2018-06-03T18:45:00,2018-06-03T22:45:00,1528065900,1.3,16,Broken clouds,803,c03d,110,9.3,6.2
14.4,288.14,62,9.2,60.97,544.14,13.5,180.5,d,0,1013.5,final,71,1014.4,0,149,14.4,2018-06-03T19:00:00,2018-06-03T23:00:00,1528066800,1.1,16,Broken clouds,803,c03d,110,9.4,6.07
14.4,290.44,75,9.2,51.81,453.95,10.88,141.6,d,0,1013.45,final,71,1014.35004,0,94,14.4,2018-06-03T19:15:00,2018-06-03T23:15:00,1528067700,0.9,16,Overcast clouds,804,c04d,110,9.6,5.95
14.4,292.73,87,9.2,42.64,363.75,8.26,102.8,d,0,1013.4,final,71,1014.30005,0,45,14.4,2018-06-03T19:30:00,2018-06-03T23:30:00,1528068600,0.7,16,Overcast clouds,804,c04d,110,9.7,5.82
14.4,295.03,100,9.2,33.48,273.56,5.64,63.9,d,0,1013.35,final,71,1014.25,0,40,14.4,2018-06-03T19:45:00,2018-06-03T23:45:00,1528069500,0.5,16,Overcast clouds,804,c04d,110,9.8,5.7
14.4,297.32,100,9.2,24.31,183.36,3.02,25.1,d,0,1013.3,final,71,1014.2,0,27,14.4,2018-06-03T20:00:00,2018-06-04T00:00:00,1528070400,0.5,16,Overcast clouds,804,c04n,110,6.5,5.7
14.2,299.82,100,9.3,18.23,137.52,0.62,18.8,d,0,1013.25,final,72,1014.15,0,20,14.2,2018-06-03T20:15:00,2018-06-04T00:15:00,1528071300,0.5,16,Overcast clouds,804,c04n,100,6,5.33
14.1,302.32,100,9.5,12.16,91.68,-1.78,12.6,d,0,1013.19995,final,74,1014.1,0,13,14.1,2018-06-03T20:30:00,2018-06-04T00:30:00,1528072200,0,16,Overcast clouds,804,c04n,90,5.6,4.96
13.9,304.82,100,9.7,6.08,45.84,-4.18,6.3,d,0,1013.14996,final,76,1014.05,0,7,13.9,2018-06-03T20:45:00,2018-06-04T00:45:00,1528073100,0,16,Overcast clouds,804,c04n,80,9.3,4.59
13.8,307.32,100,9.8,0,0,-6.58,0,n,0,1013.1,final,77,1014,0,0,13.8,2018-06-03T21:00:00,2018-06-04T01:00:00,1528074000,0,16,Overcast clouds,804,c04n,85,9.2,4.87
13.6,310.14,100,9.6,0,0,-8.66,0,n,0,1013.1,final,77,1014,0,0,13.6,2018-06-03T21:15:00,2018-06-04T01:15:00,1528074900,0,15,Overcast clouds,804,c04n,85,9.1,5.15
13.4,312.96,100,9.5,0,0,-10.74,0,n,0,1013.1,final,77,1014,0,0,13.4,2018-06-03T21:30:00,2018-06-04T01:30:00,1528075800,0,15,Overcast clouds,804,c04n,90,8.9,5.42
13.3,315.78,100,9.4,0,0,-12.82,0,n,0,1013.1,final,77,1014,0,0,13.3,2018-06-03T21:45:00,2018-06-04T01:45:00,1528076700,0,14,Overcast clouds,804,c04n,90,8.8,5.7
13,318.6,100,9.1,0,0,-14.9,0,n,0,1013.1,final,77,1014,0,0,13,2018-06-03T22:00:00,2018-06-04T02:00:00,1528077600,0,12,Overcast clouds,804,c04n,90,6,5.3
12.8,321.82,100,9.4,0,0,-16.53,0,n,0.125,1012.94995,final,80,1013.9,0,0,12.8,2018-06-03T22:15:00,2018-06-04T02:15:00,1528078500,0,10,Overcast clouds,804,c04n,85,5.5,4.9
12.5,325.04,100,9.7,0,0,-18.17,0,n,0.25,1012.8,final,83,1013.8,0,0,12.5,2018-06-03T22:30:00,2018-06-04T02:30:00,1528079400,0,8,Overcast clouds,804,c04n,85,5,4.5
12.2,328.26,100,9.9,0,0,-19.8,0,n,0.375,1012.65,final,86,1013.69995,0,0,12.2,2018-06-03T22:45:00,2018-06-04T02:45:00,1528080300,0,6,Overcast clouds,804,c04n,80,4.5,4.09
12.2,331.48,100,10.4,0,0,-21.43,0,n,0.5,1012.5,final,89,1013.6,0,0,12.2,2018-06-03T23:00:00,2018-06-04T03:00:00,1528081200,0,9,Overcast clouds,804,c04n,65,3.9,3.59
12.2,335.09,100,10.4,0,0,-22.46,0,n,0.5,1012.4,final,89,1013.5,0,0,12.2,2018-06-03T23:15:00,2018-06-04T03:15:00,1528082100,0,11,Overcast clouds,804,c04n,50,3.3,3.1
11.9,338.7,100,10.2,0,0,-23.5,0,n,1,1012.3,final,89,1013.4,0,0,11.9,2018-06-03T23:30:00,2018-06-04T03:30:00,1528083000,0,11,Light rain,500,r01n,55,4.2,3.84
11.7,342.3,100,9.9,0,0,-24.53,0,n,1,1012.19995,final,89,1013.3,0,0,11.7,2018-06-03T23:45:00,2018-06-04T03:45:00,1528083900,0,11,Light rain,500,r01n,60,5.1,4.59
11.6,345.91,100,9.8,0,0,-25.56,0,n,1,1012.1,final,89,1013.2,0,0,11.6,2018-06-04T00:00:00,2018-06-04T04:00:00,1528084800,0,11,Light rain,500,r01n,60,5.1,4.59
11.4,259.76,100,9.6,0,0,-25.88,0,n,1,1011.9125,final,89,1012.9625,0,0,11.4,2018-06-04T00:15:00,2018-06-04T04:15:00,1528085700,0,11,Light rain,500,r01n,60,5.1,4.59
11.3,173.6,100,9.5,0,0,-26.2,0,n,1,1011.725,final,89,1012.725,0,0,11.3,2018-06-04T00:30:00,2018-06-04T04:30:00,1528086600,0,11,Light rain,500,r01n,60,5.1,4.59
11.1,87.45,100,9.4,0,0,-26.51,0,n,0.75,1011.5375,final,89,1012.4875,0,0,11.1,2018-06-04T00:45:00,2018-06-04T04:45:00,1528087500,0,11,Light rain,500,r01n,60,5.1,4.59
11.3,1.29,100,9.5,0,0,-26.83,0,n,0.5,1011.35,final,89,1012.25,0,0,11.3,2018-06-04T01:00:00,2018-06-04T05:00:00,1528088400,0,12,Overcast clouds,804,c04n,60,4.8,4.34
11.4,5.11,100,9.6,0,0,-26.39,0,n,0.5,1011.1625,final,89,1012.0125,0,0,11.4,2018-06-04T01:15:00,2018-06-04T05:15:00,1528089300,0,12,Overcast clouds,804,c04n,55,4.5,4.09
11.6,8.94,100,9.8,0,0,-25.95,0,n,0.5,1010.975,final,89,1011.775,0,0,11.6,2018-06-04T01:30:00,2018-06-04T05:30:00,1528090200,0,12,Overcast clouds,804,c04n,55,4.2,3.85
11.7,12.76,100,9.9,0,0,-25.5,0,n,0.25,1010.7875,final,89,1011.5375,0,0,11.7,2018-06-04T01:45:00,2018-06-04T05:45:00,1528091100,0,13,Overcast clouds,804,c04n,50,3.9,3.6
11.7,16.58,100,9.9,0,0,-25.06,0,n,1,1010.6,final,89,1011.3,0,0,11.7,2018-06-04T02:00:00,2018-06-04T06:00:00,1528092000,0,12,Light rain,500,r01n,50,3.9,3.6
11.5,20.13,100,10.1,0,0,-23.91,0,n,1,1010.3,final,91,1011.1,0,0,11.5,2018-06-04T02:15:00,2018-06-04T06:15:00,1528092900,0,12,Light rain,500,r01n,45,4.1,3.76
11.3,23.68,100,10,0,0,-22.77,0,n,1,1010,final,92,1010.9,0,0,11.3,2018-06-04T02:30:00,2018-06-04T06:30:00,1528093800,0,13,Light rain,500,r01n,35,4.3,3.93
11.1,27.22,100,10.2,0,0,-21.62,0,n,1,1009.7,final,94,1010.7,0,0,11.1,2018-06-04T02:45:00,2018-06-04T06:45:00,1528094700,0,13,Light rain,500,r01n,30,4.5,4.09
11.3,30.77,100,10.6,0,0,-20.47,0,n,1,1009.4,final,96,1010.5,0,0,11.3,2018-06-04T03:00:00,2018-06-04T07:00:00,1528095600,0,14,Light rain,500,r01n,35,4.8,4.34
11.4,33.92,100,10.6,0,0,-18.76,0,n,1,1009.325,final,95,1010.375,0,0,11.4,2018-06-04T03:15:00,2018-06-04T07:15:00,1528096500,0,14,Light rain,500,r01n,35,5.1,4.59
11.6,37.07,100,10.6,0,0,-17.04,0,n,1,1009.25,final,94,1010.25,0,0,11.6,2018-06-04T03:30:00,2018-06-04T07:30:00,1528097400,0,15,Light rain,500,r01n,40,5.4,4.84
11.7,40.21,100,10.6,0,0,-15.33,0,n,1,1009.175,final,93,1010.125,0,0,11.7,2018-06-04T03:45:00,2018-06-04T07:45:00,1528098300,0,16,Light rain,500,r01n,40,5.7,5.09
11.8,43.36,100,10.5,0,0,-13.61,0,n,1,1009.1,final,92,1010,0,0,11.8,2018-06-04T04:00:00,2018-06-04T08:00:00,1528099200,0,14,Light rain,500,r01n,35,5.6,4.97
11.8,46.12,100,10.6,0,0,-11.47,0,n,1,1009.1,final,92,1010.025,0,0,11.8,2018-06-04T04:15:00,2018-06-04T08:15:00,1528100100,0,13,Light rain,500,r01n,25,5.4,4.84
11.9,48.88,100,10.7,0,0,-9.32,0,n,1,1009.1,final,92,1010.05,0,0,11.9,2018-06-04T04:30:00,2018-06-04T08:30:00,1528101000,0,11,Light rain,500,r01n,20,5.3,4.72
12,51.64,100,10.7,0,0,-7.18,0,n,1,1009.1,final,92,1010.07495,0,0,12,2018-06-04T04:45:00,2018-06-04T08:45:00,1528101900,0,10,Light rain,500,r01n,10,5.1,4.59
11.8,54.4,100,10.5,0,0,-5.03,0,n,1,1009.1,final,92,1010.1,0,0,11.8,2018-06-04T05:00:00,2018-06-04T09:00:00,1528102800,0,9,Light rain,500,r01n,100,5.5,4.87
11.6,56.86,100,10.6,8.13,68.29,-2.59,11.5,d,1.125,1009.27496,final,94,1010.27496,0,8,11.6,2018-06-04T05:15:00,2018-06-04T09:15:00,1528103700,0,8,Light rain,500,r01n,185,5.8,5.15
11.3,59.31,100,10.7,16.27,136.58,-0.14,23,d,1.25,1009.44995,final,96,1010.44995,0,16,11.3,2018-06-04T05:30:00,2018-06-04T09:30:00,1528104600,0,7,Light rain,500,r01n,275,6.2,5.42
11.1,61.77,100,10.8,24.4,204.86,2.31,34.5,d,1.375,1009.625,final,98,1010.625,0,23,11.1,2018-06-04T05:45:00,2018-06-04T09:45:00,1528105500,0.5,6,Light rain,500,r01n,360,6.5,5.7
11.1,64.22,100,11.1,32.53,273.15,4.75,46.1,d,1.5,1009.8,final,100,1010.8,0,30,11.1,2018-06-04T06:00:00,2018-06-04T10:00:00,1528106400,0.5,6,Light rain,500,r01n,275,6.3,5.55
11.1,66.49,100,10.9,40.74,349.73,7.4,87.4,d,1.375,1009.625,final,99,1010.6875,0,41,11.1,2018-06-04T06:15:00,2018-06-04T10:15:00,1528107300,0.6,6,Light rain,500,r01d,190,6.1,5.4
11.1,68.76,100,10.8,48.95,426.31,10.05,128.7,d,1.25,1009.44995,final,98,1010.57495,0,51,11.1,2018-06-04T06:30:00,2018-06-04T10:30:00,1528108200,0.6,6,Light rain,500,r01d,105,5.9,5.25
11.1,71.02,100,10.6,57.15,502.88,12.69,170.1,d,1.125,1009.27496,final,97,1010.46246,0,62,11.1,2018-06-04T06:45:00,2018-06-04T10:45:00,1528109100,0.6,6,Light rain,500,r01d,20,5.7,5.09
11.1,73.29,100,10.5,65.36,579.46,15.34,211.4,d,1,1009.1,final,96,1010.35,0,79,11.1,2018-06-04T07:00:00,2018-06-04T11:00:00,1528110000,0.6,7,Light rain,500,r01d,15,5.7,5.09
11.1,75.51,100,10.5,70.56,616.17,18.12,259.4,d,0.75,1009.05,final,96,1010.2375,0,88,11.1,2018-06-04T07:15:00,2018-06-04T11:15:00,1528110900,0.7,8,Light rain,500,r01d,10,5.7,5.09
11.4,77.73,100,10.8,75.75,652.87,20.9,307.4,d,0.5,1009,final,96,1010.125,0,96,11.4,2018-06-04T07:30:00,2018-06-04T11:30:00,1528111800,0.7,12,Overcast clouds,804,c04d,10,6.4,5.65
11.7,79.95,100,11.1,80.95,689.58,23.67,355.3,d,0.25,1008.95,final,96,1010.0125,0,104,11.7,2018-06-04T07:45:00,2018-06-04T11:45:00,1528112700,0.8,16,Overcast clouds,804,c04d,10,7.2,6.2
11.7,82.17,100,11.1,86.14,726.28,26.45,403.3,d,0,1008.9,final,96,1009.9,0,112,11.7,2018-06-04T08:00:00,2018-06-04T12:00:00,1528113600,0.9,16,Overcast clouds,804,c04d,10,7.2,6.2
11.9,84.53,100,11.1,89.82,747.9,29.29,450.6,d,0,1008.85004,final,95,1009.775,0,119,11.9,2018-06-04T08:15:00,2018-06-04T12:15:00,1528114500,1,16,Overcast clouds,804,c04d,125,6.9,6.03
12,86.88,100,11.1,93.5,769.51,32.12,497.9,d,0,1008.80005,final,94,1009.65,0,126,12,2018-06-04T08:30:00,2018-06-04T12:30:00,1528115400,1.1,16,Overcast clouds,804,c04d,235,6.7,5.86
12.2,89.24,100,11.1,97.17,791.13,34.96,545.2,d,0,1008.75,final,93,1009.525,0,133,12.2,2018-06-04T08:45:00,2018-06-04T12:45:00,1528116300,1.2,16,Overcast clouds,804,c04d,350,6.5,5.7
12.2,91.59,100,10.9,100.85,812.74,37.79,592.5,d,0,1008.7,final,92,1009.4,0,140,12.2,2018-06-04T09:00:00,2018-06-04T13:00:00,1528117200,1.3,16,Overcast clouds,804,c04d,360,7.2,6.2
12.8,94.38,95,11.2,103.47,826.32,40.61,634.2,d,0,1008.55,final,90,1009.275,0,134,12.8,2018-06-04T09:15:00,2018-06-04T13:15:00,1528118100,1.6,16,Overcast clouds,804,c04d,255,6.7,5.83
13.3,97.16,91,11.4,106.09,839.9,43.43,675.9,d,0,1008.4,final,88,1009.15,0,212,13.3,2018-06-04T09:30:00,2018-06-04T13:30:00,1528119000,2,16,Overcast clouds,804,c04d,145,6.2,5.46
13.9,99.95,87,11.4,108.7,853.48,46.25,717.6,d,0,1008.25,final,85,1009.025,0,292,13.9,2018-06-04T09:45:00,2018-06-04T13:45:00,1528119900,2.3,16,Overcast clouds,804,c04d,40,5.7,5.09
14.2,102.73,87,11.3,111.32,867.06,49.07,759.3,d,0,1008.1,final,83,1008.9,0,309,14.2,2018-06-04T10:00:00,2018-06-04T14:00:00,1528120800,2.5,16,Overcast clouds,804,c04d,35,5.1,4.59
14.4,106.57,87,11.2,113.08,875.45,51.74,791.5,d,0,1008,final,81,1008.825,0,322,14.4,2018-06-04T10:15:00,2018-06-04T14:15:00,1528121700,2.7,16,Overcast clouds,804,c04d,25,4.5,4.09
14.7,110.41,87,10.9,114.84,883.85,54.4,823.8,d,0,1007.9,final,78,1008.75,0,336,14.7,2018-06-04T10:30:00,2018-06-04T14:30:00,1528122600,2.9,16,Overcast clouds,804,c04d,20,3.9,3.6
15,114.25,87,10.8,116.59,892.24,57.07,856.1,d,0,1007.8,final,76,1008.675,0,349,15,2018-06-04T10:45:00,2018-06-04T14:45:00,1528123500,3.2,16,Overcast clouds,804,c04d,10,7.3,3.1
15.4,118.09,90,10.8,118.35,900.63,59.73,888.3,d,0,1007.7,final,74,1008.6,0,302,15.4,2018-06-04T11:00:00,2018-06-04T15:00:00,1528124400,3.2,16,Overcast clouds,804,c04d,95,7.3,3.47
15.8,124.38,93,11.2,119.35,905.17,61.91,908.4,d,0,1007.45,final,74,1008.39996,0,240,15.8,2018-06-04T11:15:00,2018-06-04T15:15:00,1528125300,3.2,16,Overcast clouds,804,c04d,175,7.3,3.84
16.3,130.66,96,11.4,120.36,909.7,64.09,928.4,d,0,1007.2,final,73,1008.19995,0,171,16.3,2018-06-04T11:30:00,2018-06-04T15:30:00,1528126200,3.1,16,Overcast clouds,804,c04d,260,7.2,4.22
16.7,136.95,100,11.6,121.36,914.24,66.27,948.4,d,0,1006.95,final,72,1008,0,183,16.7,2018-06-04T11:45:00,2018-06-04T15:45:00,1528127100,3,16,Overcast clouds,804,c04d,340,7.2,4.59
17.1,143.23,100,12,122.36,918.77,68.45,968.4,d,0,1006.7,final,72,1007.8,0,185,17.1,2018-06-04T12:00:00,2018-06-04T16:00:00,1528128000,3.1,16,Overcast clouds,804,c04d,260,4.5,4.09
17.5,153.33,100,12.2,122.65,920.06,69.29,974.5,d,0,1006.525,final,71,1007.6,0,185,17.5,2018-06-04T12:15:00,2018-06-04T16:15:00,1528128900,3.1,16,Overcast clouds,804,c04d,180,3.9,3.59
17.9,163.43,100,12.3,122.95,921.35,70.14,980.6,d,0,1006.35,final,70,1007.4,0,186,17.9,2018-06-04T12:30:00,2018-06-04T16:30:00,1528129800,3.2,16,Overcast clouds,804,c04d,100,3.3,3.1
18.3,173.53,100,12.3,123.24,922.64,70.98,986.6,d,0,1006.175,final,68,1007.2,0,187,18.3,2018-06-04T12:45:00,2018-06-04T16:45:00,1528130700,3.2,16,Overcast clouds,804,c04d,20,2.8,2.6
18.4,183.63,96,12.5,123.53,923.93,71.82,992.7,d,0,1006,final,67,1007,0,181,18.7,2018-06-04T13:00:00,2018-06-04T17:00:00,1528131600,3.5,16,Overcast clouds,804,c04d,20,2.9,2.72
18.8,193.2,93,12.6,123.13,922.14,70.69,984.3,d,0,1005.8,final,66,1006.75,0,258,19.1,2018-06-04T13:15:00,2018-06-04T17:15:00,1528132500,3.7,16,Overcast clouds,804,c04d,15,3.1,2.85
19.3,202.77,90,12.8,122.72,920.34,69.55,975.9,d,0,1005.6,final,65,1006.5,0,327,19.6,2018-06-04T13:30:00,2018-06-04T17:30:00,1528133400,3.8,16,Overcast clouds,804,c04d,15,3.2,2.97
19.7,212.34,87,13,122.32,918.55,68.42,967.5,d,0,1005.4,final,64,1006.25,0,390,20,2018-06-04T13:45:00,2018-06-04T17:45:00,1528134300,4,16,Overcast clouds,804,c04d,10,3.3,3.1
19.7,221.91,87,12.7,121.91,916.75,67.28,959.1,d,0,1005.2,final,63,1006,0,388,20,2018-06-04T14:00:00,2018-06-04T18:00:00,1528135200,3.9,16,Overcast clouds,804,c04d,10,3.3,3.1
20.6,227.66,87,13.3,120.79,911.65,64.98,937,d,0,1005.075,final,62,1005.9,0,378,20.9,2018-06-04T14:15:00,2018-06-04T18:15:00,1528136100,3.8,16,Overcast clouds,804,c04d,25,3.3,3.1
21.5,233.41,87,13.6,119.67,906.54,62.69,914.8,d,0,1004.95,final,60,1005.8,0,368,21.7,2018-06-04T14:30:00,2018-06-04T18:30:00,1528137000,3.6,16,Overcast clouds,804,c04d,35,3.3,3.1
21.5,239.16,87,13.3,118.55,901.44,60.39,892.7,d,0,1004.825,final,59,1005.69995,0,360,21.7,2018-06-04T14:45:00,2018-06-04T18:45:00,1528137900,3.4,16,Overcast clouds,804,c04d,50,1.6,1.5
21.1,244.91,87,12.8,117.43,896.33,58.09,870.5,d,0,1004.7,final,58,1005.6,0,352,21.4,2018-06-04T15:00:00,2018-06-04T19:00:00,1528138800,3.2,16,Overcast clouds,804,c04d,55,1.7,1.65
20.8,248.51,87,12.6,115.54,887.22,55.39,836.5,d,0,1004.6,final,58,1005.57495,0,339,21.1,2018-06-04T15:15:00,2018-06-04T19:15:00,1528139700,3,16,Overcast clouds,804,c04d,60,1.9,1.8
20.6,252.12,87,12.6,113.65,878.11,52.68,802.5,d,0,1004.5,final,59,1005.55,0,325,20.9,2018-06-04T15:30:00,2018-06-04T19:30:00,1528140600,2.8,16,Overcast clouds,804,c04d,60,2,1.95
20.3,255.72,87,12.6,111.76,868.99,49.98,768.5,d,0,1004.4,final,60,1005.525,0,311,20.6,2018-06-04T15:45:00,2018-06-04T19:45:00,1528141500,2.6,16,Overcast clouds,804,c04d,65,2.2,2.1
20.4,259.32,87,12.7,109.87,859.88,47.27,734.5,d,0,1004.3,final,60,1005.5,0,297,20.7,2018-06-04T16:00:00,2018-06-04T20:00:00,1528142400,2.4,16,Overcast clouds,804,c04d,70,2.3,2.22
20.6,262.01,87,12.8,107.1,845.26,44.44,691.6,d,0,1004.225,final,60,1005.4,0,279,20.9,2018-06-04T16:15:00,2018-06-04T20:15:00,1528143300,2.2,16,Overcast clouds,804,c04d,75,2.5,2.35
20.7,264.7,87,12.9,104.33,830.65,41.62,648.7,d,0,1004.15,final,60,1005.3,0,262,21,2018-06-04T16:30:00,2018-06-04T20:30:00,1528144200,2,16,Overcast clouds,804,c04d,75,2.6,2.47
20.8,267.38,87,12.8,101.56,816.03,38.79,605.9,d,0,1004.075,final,59,1005.19995,0,245,21.1,2018-06-04T16:45:00,2018-06-04T20:45:00,1528145100,1.8,16,Overcast clouds,804,c04d,80,2.8,2.6
20.8,270.07,87,12.8,98.79,801.41,35.96,563,d,0,1004,final,59,1005.1,0,228,21.1,2018-06-04T17:00:00,2018-06-04T21:00:00,1528146000,1.6,16,Overcast clouds,804,c04d,105,2.8,2.6
20.8,272.39,87,13,94.91,778.04,33.13,515.3,d,0,1004,final,60,1005.07495,0,208,21.1,2018-06-04T17:15:00,2018-06-04T21:15:00,1528146900,1.4,16,Overcast clouds,804,c04d,130,2.8,2.6
20.8,274.7,87,13,91.04,754.68,30.3,467.5,d,0,1004,final,60,1005.05,0,189,21.1,2018-06-04T17:30:00,2018-06-04T21:30:00,1528147800,1.3,16,Overcast clouds,804,c04d,155,2.8,2.6
20.8,277.02,87,13,87.16,731.31,27.47,419.8,d,0,1004,final,60,1005.025,0,169,21.1,2018-06-04T17:45:00,2018-06-04T21:45:00,1528148700,1.2,16,Overcast clouds,804,c04d,180,2.8,2.6
20.7,279.33,87,13.2,83.28,707.94,24.64,372,d,0,1004,final,61,1005,0,150,21,2018-06-04T18:00:00,2018-06-04T22:00:00,1528149600,1,16,Overcast clouds,804,c04d,175,2.6,2.47
20.6,281.55,87,13.1,77.76,667.48,21.88,324.6,d,0,1004,final,61,1005.05,0,131,20.9,2018-06-04T18:15:00,2018-06-04T22:15:00,1528150500,1,16,Overcast clouds,804,c04d,165,2.5,2.35
20.5,283.77,87,13.2,72.25,627.01,19.13,277.1,d,0,1004,final,62,1005.1,0,112,20.7,2018-06-04T18:30:00,2018-06-04T22:30:00,1528151400,0.9,16,Overcast clouds,804,c04d,160,2.3,2.22
20.3,285.99,87,13.1,66.73,586.55,16.37,229.6,d,0,1004,final,62,1005.15,0,93,20.6,2018-06-04T18:45:00,2018-06-04T22:45:00,1528152300,0.8,16,Overcast clouds,804,c04d,150,2.2,2.1
20.2,288.21,87,12.9,61.21,546.08,13.61,182.1,d,0,1004,final,62,1005.2,0,74,20.4,2018-06-04T19:00:00,2018-06-04T23:00:00,1528153200,0.8,16,Overcast clouds,804,c04d,155,2.2,2.1
20,290.5,87,13,52.12,456.9,10.99,143.2,d,0,1004.125,final,63,1005.25,0,58,20.3,2018-06-04T19:15:00,2018-06-04T23:15:00,1528154100,0.7,16,Overcast clouds,804,c04d,155,2.2,2.1
19.9,292.79,87,13.1,43.03,367.73,8.37,104.2,d,0,1004.25,final,64,1005.30005,0,85,20.1,2018-06-04T19:30:00,2018-06-04T23:30:00,1528155000,0.7,16,Overcast clouds,804,c04d,160,2.2,2.1
19.8,295.08,87,13.5,33.94,278.55,5.75,65.3,d,0,1004.375,final,66,1005.35004,0,60,20,2018-06-04T19:45:00,2018-06-04T23:45:00,1528155900,0.7,16,Overcast clouds,804,c04d,160,2.2,2.1
19.8,297.37,87,13.7,24.85,189.37,3.13,26.3,d,0,1004.5,final,67,1005.4,0,35,20,2018-06-04T20:00:00,2018-06-05T00:00:00,1528156800,0.7,16,Overcast clouds,804,c04n,160,2.2,2.1
19.4,299.87,87,13.6,18.64,142.03,0.73,19.7,d,0,1004.625,final,68,1005.525,0,26,19.6,2018-06-04T20:15:00,2018-06-05T00:15:00,1528157700,0.7,16,Overcast clouds,804,c04n,165,2.4,2.26
19,302.37,87,13.2,12.43,94.69,-1.67,13.1,d,0,1004.75,final,68,1005.65,0,18,19.3,2018-06-04T20:30:00,2018-06-05T00:30:00,1528158600,0,16,Overcast clouds,804,c04n,175,2.6,2.43
18.6,304.86,87,12.9,6.21,47.34,-4.07,6.6,d,0,1004.875,final,68,1005.775,0,9,18.9,2018-06-04T20:45:00,2018-06-05T00:45:00,1528159500,0,16,Overcast clouds,804,c04n,180,2.8,2.6
18.3,307.36,78,12.8,0,0,-6.47,0,n,0,1005,final,69,1005.9,0,0,18.6,2018-06-04T21:00:00,2018-06-05T01:00:00,1528160400,0,16,Overcast clouds,804,c04n,180,2.6,2.47
18.1,310.18,68,13,0,0,-8.55,0,n,0,1005.1,final,71,1006.025,0,0,18.4,2018-06-04T21:15:00,2018-06-05T01:15:00,1528161300,0,16,Broken clouds,803,c03n,175,2.5,2.35
18.1,313,59,13.2,0,0,-10.63,0,n,0,1005.2,final,73,1006.15,0,0,18.1,2018-06-04T21:30:00,2018-06-05T01:30:00,1528162200,0,16,Broken clouds,803,c03n,175,2.3,2.22
17.8,315.81,50,13.3,0,0,-12.71,0,n,0,1005.30005,final,75,1006.275,0,0,17.8,2018-06-04T21:45:00,2018-06-05T01:45:00,1528163100,0,16,Broken clouds,803,c03n,170,2.2,2.1
17.9,318.63,59,13.8,0,0,-14.79,0,n,0,1005.4,final,77,1006.4,0,0,17.9,2018-06-04T22:00:00,2018-06-05T02:00:00,1528164000,0,16,Broken clouds,803,c03n,185,1.6,1.57
18.1,321.85,68,13.8,0,0,-16.42,0,n,0,1005.47504,final,76,1006.45,0,0,18.1,2018-06-04T22:15:00,2018-06-05T02:15:00,1528164900,0,16,Broken clouds,803,c03n,200,1.1,1.05
18.2,325.06,78,13.9,0,0,-18.05,0,n,0,1005.55005,final,76,1006.5,0,0,18.2,2018-06-04T22:30:00,2018-06-05T02:30:00,1528165800,0,16,Overcast clouds,804,c04n,210,0.5,0.52
18.3,328.28,87,14,0,0,-19.68,0,n,0,1005.625,final,76,1006.55,0,0,18.3,2018-06-04T22:45:00,2018-06-05T02:45:00,1528166700,0,16,Overcast clouds,804,c04n,225,1.4,1.4
18.3,331.49,71,13.8,0,0,-21.31,0,n,0,1005.7,final,75,1006.6,0,0,18.3,2018-06-04T23:00:00,2018-06-05T03:00:00,1528167600,0,16,Overcast clouds,804,c04n,240,0.4,0.37
18.3,335.09,56,13.8,0,0,-22.35,0,n,0,1005.7,final,75,1006.625,0,0,18.3,2018-06-04T23:15:00,2018-06-05T03:15:00,1528168500,0,16,Broken clouds,803,c03n,255,0.8,0.75
18.3,338.69,40,13.8,0,0,-23.38,0,n,0,1005.7,final,75,1006.65,0,0,18.3,2018-06-04T23:30:00,2018-06-05T03:30:00,1528169400,0,16,Scattered clouds,802,c02n,265,1.2,1.12
18.3,342.29,25,13.8,0,0,-24.42,0,n,0,1005.7,final,75,1006.675,0,0,18.3,2018-06-04T23:45:00,2018-06-05T03:45:00,1528170300,0,16,Scattered clouds,802,c02n,280,1.6,1.5
18.2,345.89,18,13.7,0,0,-25.45,0,n,0,1005.7,final,75,1006.7,0,0,18.2,2018-06-05T00:00:00,2018-06-05T04:00:00,1528171200,0,16,Few clouds,801,c02n,295,1.7,1.65
18.1,259.73,12,13.8,0,0,-25.77,0,n,0,1005.725,final,76,1006.7,0,0,18.1,2018-06-05T00:15:00,2018-06-05T04:15:00,1528172100,0,16,Few clouds,801,c02n,305,1.9,1.8
17.9,173.57,6,13.6,0,0,-26.09,0,n,0,1005.75,final,76,1006.7,0,0,17.9,2018-06-05T00:30:00,2018-06-05T04:30:00,1528173000,0,16,Few clouds,801,c02n,320,2,1.95
