app_temp,azimuth,clouds,dewpt,dhi,dni,elev_angle,ghi,pod,precip_rate,pres,revision_status,rh,slp,snow_rate,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather/icon,weather/code,weather/description,wind_dir,wind_gust_spd,wind_spd
7.3,301.38,50,-1.3,0,0,-53,0,n,0,1026.35,final,54,1027.3999,0,0,7.3,2018-11-08T21:30:00,2018-11-09T02:30:00,1541730600,0,16,c03n,803,Broken clouds,10,6.8,5.95
3.8,305.8,50,-1.5,0,0,-55.44,0,n,0,1026.5249,final,54,1027.5499,0,0,7.2,2018-11-08T21:45:00,2018-11-09T02:45:00,1541731500,0,16,c03n,803,Broken clouds,10,6.5,5.7
3.5,310.22,43,-1.6,0,0,-57.87,0,n,0,1026.7,final,55,1027.7,0,0,6.8,2018-11-08T22:00:00,2018-11-09T03:00:00,1541732400,0,16,c03n,803,Broken clouds,15,6,5.3
3.1,316.87,37,-1.5,0,0,-59.58,0,n,0,1026.7,final,57,1027.6749,0,0,6.4,2018-11-08T22:15:00,2018-11-09T03:15:00,1541733300,0,16,c02n,802,Scattered clouds,15,5.5,4.9
2.8,323.52,31,-1.6,0,0,-61.3,0,n,0,1026.7,final,58,1027.6499,0,0,6,2018-11-08T22:30:00,2018-11-09T03:30:00,1541734200,0,16,c02n,802,Scattered clouds,20,5,4.5
2.5,330.16,25,-1.5,0,0,-63.01,0,n,0,1026.7,final,60,1027.625,0,0,5.6,2018-11-08T22:45:00,2018-11-09T03:45:00,1541735100,0,16,c02n,802,Scattered clouds,20,4.5,4.09
2.7,336.81,25,-1.1,0,0,-64.72,0,n,0,1026.7,final,62,1027.6,0,0,5.6,2018-11-08T23:00:00,2018-11-09T04:00:00,1541736000,0,16,c02n,802,Scattered clouds,20,4.2,3.84
2.8,255.48,25,-1.1,0,0,-65.02,0,n,0,1026.7625,final,62,1027.6625,0,0,5.6,2018-11-08T23:15:00,2018-11-09T04:15:00,1541736900,0,16,c02n,802,Scattered clouds,20,3.9,3.59
3,174.15,25,-1.1,0,0,-65.32,0,n,0,1026.825,final,62,1027.725,0,0,5.6,2018-11-08T23:30:00,2018-11-09T04:30:00,1541737800,0,16,c02n,802,Scattered clouds,20,3.6,3.35
3.2,92.81,25,-0.9,0,0,-65.62,0,n,0,1026.8875,final,63,1027.7875,0,0,5.6,2018-11-08T23:45:00,2018-11-09T04:45:00,1541738700,0,16,c02n,802,Scattered clouds,20,3.3,3.1
2.9,11.48,25,-1.2,0,0,-65.92,0,n,0,1026.95,final,63,1027.85,0,0,5.3,2018-11-09T00:00:00,2018-11-09T05:00:00,1541739600,0,16,c02n,802,Scattered clouds,20,3.2,2.97
2.6,19.04,25,-1.4,0,0,-64.63,0,n,0,1027.0125,final,63,1027.9125,0,0,5,2018-11-09T00:15:00,2018-11-09T05:15:00,1541740500,0,16,c02n,802,Scattered clouds,15,3.1,2.85
2.4,26.59,25,-1.5,0,0,-63.34,0,n,0,1027.075,final,64,1027.975,0,0,4.7,2018-11-09T00:30:00,2018-11-09T05:30:00,1541741400,0,16,c02n,802,Scattered clouds,15,2.9,2.72
2.1,34.15,25,-1.8,0,0,-62.04,0,n,0,1027.1375,final,64,1028.0375,0,0,4.4,2018-11-09T00:45:00,2018-11-09T05:45:00,1541742300,0,16,c02n,802,Scattered clouds,10,2.8,2.6
2.1,41.7,25,-1.8,0,0,-60.75,0,n,0,1027.2,final,64,1028.1,0,0,4.4,2018-11-09T01:00:00,2018-11-09T06:00:00,1541743200,0,16,c02n,802,Scattered clouds,10,2.8,2.6
2.1,46.79,25,-1.8,0,0,-58.51,0,n,0,1027.1499,final,64,1028.1,0,0,4.4,2018-11-09T01:15:00,2018-11-09T06:15:00,1541744100,0,16,c02n,802,Scattered clouds,15,2.8,2.6
2.1,51.89,25,-1.8,0,0,-56.26,0,n,0,1027.1,final,64,1028.1,0,0,4.4,2018-11-09T01:30:00,2018-11-09T06:30:00,1541745000,0,16,c02n,802,Scattered clouds,25,2.8,2.6
2.1,56.98,25,-1.8,0,0,-54.02,0,n,0,1027.05,final,64,1028.1,0,0,4.4,2018-11-09T01:45:00,2018-11-09T06:45:00,1541745900,0,16,c02n,802,Scattered clouds,30,2.8,2.6
1.8,62.07,25,-1.9,0,0,-51.77,0,n,0,1027,final,64,1028.1,0,0,4.3,2018-11-09T02:00:00,2018-11-09T07:00:00,1541746800,0,16,c02n,802,Scattered clouds,30,2.9,2.72
1.6,65.6,25,-1.8,0,0,-49.12,0,n,0,1027,final,65,1028.05,0,0,4.2,2018-11-09T02:15:00,2018-11-09T07:15:00,1541747700,0,16,c02n,802,Scattered clouds,30,3.1,2.85
1.4,69.12,25,-1.7,0,0,-46.47,0,n,0,1027,final,66,1028,0,0,4,2018-11-09T02:30:00,2018-11-09T07:30:00,1541748600,0,16,c02n,802,Scattered clouds,30,3.2,2.97
1.1,72.65,25,-1.5,0,0,-43.81,0,n,0,1027,final,68,1027.95,0,0,3.9,2018-11-09T02:45:00,2018-11-09T07:45:00,1541749500,0,16,c02n,802,Scattered clouds,30,3.3,3.1
0.6,76.17,25,-1.7,0,0,-41.16,0,n,0,1027,final,69,1027.9,0,0,3.5,2018-11-09T03:00:00,2018-11-09T08:00:00,1541750400,0,16,c02n,802,Scattered clouds,30,3.3,3.1
0.1,78.92,25,-1.9,0,0,-38.35,0,n,0,1026.925,final,70,1027.825,0,0,3,2018-11-09T03:15:00,2018-11-09T08:15:00,1541751300,0,16,c02n,802,Scattered clouds,25,3.3,3.1
-0.4,81.67,25,-1.9,0,0,-35.54,0,n,0,1026.85,final,72,1027.75,0,0,2.6,2018-11-09T03:30:00,2018-11-09T08:30:00,1541752200,0,16,c02n,802,Scattered clouds,25,3.3,3.1
-0.9,84.42,25,-1.9,0,0,-32.73,0,n,0,1026.7749,final,74,1027.675,0,0,2.2,2018-11-09T03:45:00,2018-11-09T08:45:00,1541753100,0,16,c02n,802,Scattered clouds,20,3.3,3.1
-1,87.17,25,-1.6,0,0,-29.92,0,n,0,1026.7,final,75,1027.6,0,0,2.4,2018-11-09T04:00:00,2018-11-09T09:00:00,1541754000,0,16,c02n,802,Scattered clouds,20,3.8,3.47
-1.1,89.58,25,-1.5,0,0,-27.09,0,n,0,1026.6,final,75,1027.55,0,0,2.5,2018-11-09T04:15:00,2018-11-09T09:15:00,1541754900,0,16,c02n,802,Scattered clouds,20,4.2,3.84
-1.2,91.99,25,-1.3,0,0,-24.25,0,n,0,1026.5,final,75,1027.5,0,0,2.6,2018-11-09T04:30:00,2018-11-09T09:30:00,1541755800,0,16,c02n,802,Scattered clouds,20,4.7,4.22
-1.2,94.4,25,-1.2,0,0,-21.42,0,n,0,1026.4,final,75,1027.45,0,0,2.8,2018-11-09T04:45:00,2018-11-09T09:45:00,1541756700,0,16,c02n,802,Scattered clouds,20,5.1,4.59
-1.1,96.81,25,-1.2,0,0,-18.58,0,n,0,1026.3,final,75,1027.4,0,0,2.8,2018-11-09T05:00:00,2018-11-09T10:00:00,1541757600,0,16,c02n,802,Scattered clouds,20,4.8,4.34
-0.9,99.14,25,-1,0,0,-15.8,0,n,0,1026.3,final,76,1027.375,0,0,2.8,2018-11-09T05:15:00,2018-11-09T10:15:00,1541758500,0,16,c02n,802,Scattered clouds,20,4.5,4.09
-0.7,101.46,25,-1,0,0,-13.02,0,n,0,1026.3,final,76,1027.3501,0,0,2.8,2018-11-09T05:30:00,2018-11-09T10:30:00,1541759400,0,16,c02n,802,Scattered clouds,20,4.2,3.85
-0.6,103.79,25,-0.8,0,0,-10.23,0,n,0,1026.3,final,77,1027.3251,0,0,2.8,2018-11-09T05:45:00,2018-11-09T10:45:00,1541760300,0,16,c02n,802,Scattered clouds,20,3.9,3.6
-0.3,106.11,40,0,0,0,-7.45,0,n,0,1026.3,final,81,1027.3,0,0,2.9,2018-11-09T06:00:00,2018-11-09T11:00:00,1541761200,0,16,c02n,802,Scattered clouds,20,3.8,3.47
-0.1,108.53,56,0.1,6.57,50.22,-4.8,7,d,0,1026.3501,final,81,1027.3,0,13,3,2018-11-09T06:15:00,2018-11-09T11:15:00,1541762100,0,16,c03n,803,Broken clouds,15,3.6,3.35
0.1,110.95,71,0.2,13.15,100.43,-2.15,14,d,0,1026.4,final,81,1027.3,0,23,3.2,2018-11-09T06:30:00,2018-11-09T11:30:00,1541763000,0,16,c04n,804,Overcast clouds,15,3.5,3.22
0.4,113.36,87,0.4,19.72,150.65,0.51,21,d,0,1026.45,final,81,1027.3,0,29,3.3,2018-11-09T06:45:00,2018-11-09T11:45:00,1541763900,0.7,16,c04n,804,Overcast clouds,10,3.3,3.1
0.4,115.78,87,0.4,26.29,200.86,3.16,28,d,0,1026.5,final,81,1027.3,0,39,3.3,2018-11-09T07:00:00,2018-11-09T12:00:00,1541764800,0.7,16,c04n,804,Overcast clouds,10,3.3,3.1
1.2,118.44,87,0.9,35.33,290.19,5.59,65.7,d,0,1026.375,final,80,1027.2251,0,64,4.1,2018-11-09T07:15:00,2018-11-09T12:15:00,1541765700,0.7,16,c04d,804,Overcast clouds,15,3.5,3.26
2,121.1,87,1.5,44.36,379.52,8.03,103.4,d,0,1026.25,final,79,1027.15,0,45,4.8,2018-11-09T07:30:00,2018-11-09T12:30:00,1541766600,0.7,16,c04d,804,Overcast clouds,15,3.7,3.43
2.8,123.76,87,2.1,53.4,468.85,10.46,141.1,d,0,1026.125,final,78,1027.075,0,62,5.6,2018-11-09T07:45:00,2018-11-09T12:45:00,1541767500,0.7,16,c04d,804,Overcast clouds,20,3.9,3.6
3.5,126.42,87,0.8,62.43,558.18,12.89,178.9,d,0,1026,final,70,1027,0,79,5.9,2018-11-09T08:00:00,2018-11-09T13:00:00,1541768400,0.8,16,c04d,804,Overcast clouds,105,3.3,3.07
4.2,129.47,87,0.9,67.18,594.42,14.99,216.5,d,0,1025.825,final,69,1026.825,0,95,6.2,2018-11-09T08:15:00,2018-11-09T13:15:00,1541769300,0.8,16,c04d,804,Overcast clouds,190,2.7,2.54
5,132.52,87,1,71.94,630.67,17.08,254.2,d,0,1025.65,final,68,1026.65,0,112,6.4,2018-11-09T08:30:00,2018-11-09T13:30:00,1541770200,0.8,16,c04d,804,Overcast clouds,275,2.1,2.02
5.9,135.56,87,1.2,76.69,666.91,19.18,291.9,d,0,1025.4751,final,68,1026.4751,0,128,6.7,2018-11-09T08:45:00,2018-11-09T13:45:00,1541771100,0.9,16,c04d,804,Overcast clouds,360,7.7,1.5
7.4,138.61,90,3.2,81.44,703.15,21.27,329.5,d,0,1025.3,final,75,1026.3,0,122,7.4,2018-11-09T09:00:00,2018-11-09T14:00:00,1541772000,0.9,16,c04d,804,Overcast clouds,295,7.7,2.27
8.1,142.14,93,3.7,84.21,721.29,22.87,358.7,d,0,1025.05,final,74,1026.025,0,106,8.1,2018-11-09T09:15:00,2018-11-09T14:15:00,1541772900,0.9,16,c04d,804,Overcast clouds,225,7.7,3.05
8.7,145.66,96,4.4,86.97,739.43,24.48,387.9,d,0,1024.8,final,74,1025.75,0,171,8.7,2018-11-09T09:30:00,2018-11-09T14:30:00,1541773800,0.9,16,c04d,804,Overcast clouds,160,7.7,3.82
9.4,149.19,100,4.8,89.74,757.57,26.08,417.1,d,0,1024.55,final,73,1025.475,0,131,9.4,2018-11-09T09:45:00,2018-11-09T14:45:00,1541774700,0.9,16,c04d,804,Overcast clouds,90,7.7,4.59
9.4,152.71,100,4.6,92.5,775.71,27.68,446.3,d,0,1024.3,final,72,1025.2,0,137,9.4,2018-11-09T10:00:00,2018-11-09T15:00:00,1541775600,0.9,16,c04d,804,Overcast clouds,90,4.8,4.34
9.4,156.69,100,4.2,93.88,784.04,28.62,463.1,d,0,1024.125,final,70,1025.1,0,140,9.4,2018-11-09T10:15:00,2018-11-09T15:15:00,1541776500,1,16,c04d,804,Overcast clouds,90,4.5,4.09
9.4,160.67,100,4,95.26,792.38,29.57,479.9,d,0,1023.95,final,69,1025,0,143,9.4,2018-11-09T10:30:00,2018-11-09T15:30:00,1541777400,1,16,c04d,804,Overcast clouds,90,4.2,3.85
9.4,164.64,100,3.8,96.64,800.71,30.51,496.7,d,0,1023.775,final,68,1024.9,0,146,9.4,2018-11-09T10:45:00,2018-11-09T15:45:00,1541778300,1,16,c04d,804,Overcast clouds,90,3.9,3.6
9.6,168.62,100,3.3,98.02,809.04,31.45,513.5,d,0,1023.6,final,65,1024.8,0,149,9.6,2018-11-09T11:00:00,2018-11-09T16:00:00,1541779200,1.1,16,c04d,804,Overcast clouds,90,4.1,3.72
9.7,172.84,100,3.4,98.22,810.2,31.59,516.1,d,0,1023.27496,final,65,1024.4501,0,150,9.7,2018-11-09T11:15:00,2018-11-09T16:15:00,1541780100,1.1,16,c04d,804,Overcast clouds,90,4.2,3.84
9.8,177.05,100,3.6,98.41,811.35,31.74,518.6,d,0,1022.94995,final,65,1024.1001,0,150,9.8,2018-11-09T11:30:00,2018-11-09T16:30:00,1541781000,1.1,16,c04d,804,Overcast clouds,90,4.4,3.97
10,181.27,100,3.7,98.61,812.51,31.88,521.1,d,0,1022.625,final,65,1023.75,0,151,10,2018-11-09T11:45:00,2018-11-09T16:45:00,1541781900,1.1,16,c04d,804,Overcast clouds,90,8.4,4.09
10.3,185.48,100,4,98.8,813.66,32.02,523.7,d,0,1022.3,final,65,1023.4,0,151,10.3,2018-11-09T12:00:00,2018-11-09T17:00:00,1541782800,1.1,16,c04d,804,Overcast clouds,95,8.5,4.5
10.6,189.58,100,4.5,97.84,807.96,31.34,511.7,d,0,1021.7,final,66,1023.025,0,149,10.6,2018-11-09T12:15:00,2018-11-09T17:15:00,1541783700,1.1,16,c04d,804,Overcast clouds,95,8.6,4.9
10.8,193.67,100,5.2,96.89,802.26,30.67,499.6,d,0,1021.1,final,68,1022.65,0,147,10.8,2018-11-09T12:30:00,2018-11-09T17:30:00,1541784600,1,16,c04d,804,Overcast clouds,100,8.7,5.3
11.1,197.77,100,5.8,95.93,796.55,29.99,487.6,d,0,1020.5,final,70,1022.275,0,145,11.1,2018-11-09T12:45:00,2018-11-09T17:45:00,1541785500,1,16,c04d,804,Overcast clouds,100,8.8,5.7
11.1,201.86,100,6,94.97,790.85,29.31,475.6,d,0,1019.9,final,71,1021.9,0,143,11.1,2018-11-09T13:00:00,2018-11-09T18:00:00,1541786400,1,16,c04d,804,Overcast clouds,100,9.6,5.7
10.6,205.55,100,5.4,92.72,776.61,27.92,450.3,d,0,1019.72504,final,70,1021.525,0,138,10.6,2018-11-09T13:15:00,2018-11-09T18:15:00,1541787300,0.9,16,c04d,804,Overcast clouds,100,10.3,5.09
10.8,209.25,100,5.6,90.48,762.37,26.52,425.1,d,0,1019.55005,final,70,1021.15,0,133,10.8,2018-11-09T13:30:00,2018-11-09T18:30:00,1541788200,0.9,16,c04d,804,Overcast clouds,105,9.8,5.4
11.1,212.94,100,5.6,88.23,748.13,25.13,399.9,d,0.25,1019.375,final,69,1020.775,0,128,11.1,2018-11-09T13:45:00,2018-11-09T18:45:00,1541789100,0.8,16,c04d,804,Overcast clouds,110,9.3,5.7
11.1,216.63,100,5.4,85.98,733.89,23.73,374.6,d,0.5,1019.2,final,68,1020.4,0,123,11.1,2018-11-09T14:00:00,2018-11-09T19:00:00,1541790000,0.8,14,c04d,804,Overcast clouds,105,6.2,5.42
11.1,219.83,100,6.2,82.03,705.56,21.79,339.3,d,1.25,1018.95,final,72,1020.125,0,106,11.1,2018-11-09T14:15:00,2018-11-09T19:15:00,1541790900,0.7,12,r01d,500,Light rain,100,5.8,5.15
11,223.04,100,6.8,78.08,677.23,19.85,303.9,d,2,1018.7,final,75,1019.85,0,93,11,2018-11-09T14:30:00,2018-11-09T19:30:00,1541791800,0.7,10,r01d,500,Light rain,95,5.5,4.87
11,226.24,100,7.3,74.12,648.9,17.9,268.6,d,2.75,1018.45,final,78,1019.575,0,81,11,2018-11-09T14:45:00,2018-11-09T19:45:00,1541792700,0.7,8,r01d,500,Light rain,90,5.1,4.59
10.8,229.44,100,7.8,70.17,620.57,15.96,233.2,d,3.5,1018.2,final,82,1019.3,0,69,10.8,2018-11-09T15:00:00,2018-11-09T20:00:00,1541793600,0.6,8,r01d,500,Light rain,90,5,4.47
10.5,232.22,100,7.9,63.18,558.13,13.63,193.8,d,4,1017.775,final,84,1018.875,0,57,10.5,2018-11-09T15:15:00,2018-11-09T20:15:00,1541794500,0.6,8,r01d,500,Light rain,90,4.8,4.34
10.3,235,100,8,56.18,495.68,11.3,154.5,d,4.5,1017.35,final,86,1018.44995,0,46,10.3,2018-11-09T15:30:00,2018-11-09T20:30:00,1541795400,0.6,8,r02d,501,Moderate rain,90,8,4.22
10,237.77,100,7.9,49.19,433.24,8.96,115.1,d,3.75,1016.925,final,87,1018.02496,0,42,10,2018-11-09T15:45:00,2018-11-09T20:45:00,1541796300,0.6,8,r01d,500,Light rain,90,7.8,4.09
10,240.55,100,8.3,42.19,370.79,6.63,75.7,d,3,1016.5,final,89,1017.6,0,37,10,2018-11-09T16:00:00,2018-11-09T21:00:00,1541797200,0.5,8,r01d,500,Light rain,80,7.6,4.26
10,243.03,100,8.4,31.64,278.09,4.04,56.8,d,2.25,1015.925,final,90,1017.26245,0,30,10,2018-11-09T16:15:00,2018-11-09T21:15:00,1541798100,0.5,7,r01d,500,Light rain,70,7.4,4.43
10,245.51,100,8.4,21.1,185.4,1.46,37.8,d,1.5,1015.35,final,90,1016.925,0,22,10,2018-11-09T16:30:00,2018-11-09T21:30:00,1541799000,0.5,6,r01n,500,Light rain,60,7.2,4.59
10,247.99,100,8.6,10.55,92.7,-1.13,18.9,d,2,1014.775,final,91,1016.5875,0,10,10,2018-11-09T16:45:00,2018-11-09T21:45:00,1541799900,0,6,r01n,500,Light rain,60,9.3,5.7
10,250.47,100,8.8,0,0,-3.72,0,n,2.5,1014.2,final,92,1016.25,0,0,10,2018-11-09T17:00:00,2018-11-09T22:00:00,1541800800,0,7,r01n,500,Light rain,55,9.1,4.65
10,252.8,100,8.9,0,0,-6.47,0,n,5,1014.1,final,93,1015.9125,0,0,10,2018-11-09T17:15:00,2018-11-09T22:15:00,1541801700,0,8,r02n,501,Moderate rain,50,8.8,3.6
10,255.14,100,9.1,0,0,-9.22,0,n,7.5,1014,final,94,1015.575,0,0,10,2018-11-09T17:30:00,2018-11-09T22:30:00,1541802600,0,7,r03n,502,Heavy rain,200,3.6,3.35
10,257.47,100,9.2,0,0,-11.96,0,n,4.75,1013.9,final,95,1015.23755,0,0,10,2018-11-09T17:45:00,2018-11-09T22:45:00,1541803500,0,6,r02n,501,Moderate rain,350,3.3,3.1
9.8,259.8,100,9.1,0,0,-14.71,0,n,2,1013.8,final,96,1014.9,0,0,9.8,2018-11-09T18:00:00,2018-11-09T23:00:00,1541804400,0,6,r01n,500,Light rain,270,3.3,3.1
9.5,262.15,100,8.9,0,0,-17.54,0,n,2,1013.55,final,96,1014.5425,0,0,9.5,2018-11-09T18:15:00,2018-11-09T23:15:00,1541805300,0,6,r01n,500,Light rain,185,3.3,3.1
9.3,264.5,100,8.6,0,0,-20.37,0,n,2,1013.3,final,96,1014.185,0,0,9.3,2018-11-09T18:30:00,2018-11-09T23:30:00,1541806200,0,6,r01n,500,Light rain,105,3.3,3.1
9,266.84,100,8.4,0,0,-23.2,0,n,1.25,1013.05,final,96,1013.8275,0,0,9,2018-11-09T18:45:00,2018-11-09T23:45:00,1541807100,0,6,r01n,500,Light rain,20,3.3,3.1
9.4,269.19,100,8.8,0,0,-26.03,0,n,0.5,1012.8,final,96,1013.47,0,0,9.4,2018-11-09T19:00:00,2018-11-10T00:00:00,1541808000,0,6,c04n,804,Overcast clouds,10,3.3,3.1
9.4,271.77,100,8.8,0,0,-28.86,0,n,0.25,1012.2,final,96,1013.11,0,0,9.4,2018-11-09T19:15:00,2018-11-10T00:15:00,1541808900,0,9,c04n,804,Overcast clouds,20,4.5,4.09
9.4,274.36,100,8.8,0,0,-31.7,0,n,3.75,1011.6,final,96,1012.75,0,0,9.4,2018-11-09T19:30:00,2018-11-10T00:30:00,1541809800,0,11,r01n,500,Light rain,30,5.7,5.09
10,276.94,100,9.4,0,0,-34.53,0,n,3.875,1011,final,96,1012.39,0,0,10,2018-11-09T19:45:00,2018-11-10T00:45:00,1541810700,0,16,r01n,500,Light rain,40,5.7,5.09
10.3,279.52,100,9.7,0,0,-37.36,0,n,4,1010.4,final,96,1012.03,0,0,10.3,2018-11-09T20:00:00,2018-11-10T01:00:00,1541811600,0,16,r01n,500,Light rain,35,6.1,5.4
10.6,282.69,100,10,0,0,-40.1,0,n,3.875,1010.25,final,96,1011.6725,0,0,10.6,2018-11-09T20:15:00,2018-11-10T01:15:00,1541812500,0,16,r01n,500,Light rain,30,6.5,5.7
10.6,285.87,100,10,0,0,-42.83,0,n,3.75,1010.1,final,96,1011.315,0,0,10.6,2018-11-09T20:30:00,2018-11-10T01:30:00,1541813400,0,16,r01n,500,Light rain,30,5.8,5.15
10.6,289.04,100,10,0,0,-45.57,0,n,3.625,1009.95,final,96,1010.9575,0,0,10.6,2018-11-09T20:45:00,2018-11-10T01:45:00,1541814300,0,16,r01n,500,Light rain,30,9.2,4.59
10.7,292.21,100,10.1,0,0,-48.3,0,n,3.5,1009.8,final,96,1010.6,0,0,10.7,2018-11-09T21:00:00,2018-11-10T02:00:00,1541815200,0,15,r01n,500,Light rain,35,9.2,5
10.8,296.62,100,10.1,0,0,-50.75,0,n,2.75,1009.275,final,95,1010.33746,0,0,10.8,2018-11-09T21:15:00,2018-11-10T02:15:00,1541816100,0,14,r01n,500,Light rain,35,9.2,5.4
11,301.04,100,10,0,0,-53.19,0,n,2,1008.75,final,94,1010.07495,0,0,11,2018-11-09T21:30:00,2018-11-10T02:30:00,1541817000,0,12,r01n,500,Light rain,40,9.3,5.8
11.1,305.45,100,10,0,0,-55.64,0,n,1.25,1008.225,final,93,1009.8125,0,0,11.1,2018-11-09T21:45:00,2018-11-10T02:45:00,1541817900,0,11,r01n,500,Light rain,40,9.3,6.2
11.1,309.86,100,9.9,0,0,-58.08,0,n,0.5,1007.7,final,92,1009.55,0,0,11.1,2018-11-09T22:00:00,2018-11-10T03:00:00,1541818800,0,9,c04n,804,Overcast clouds,35,6.8,5.95
11.1,316.53,100,10,0,0,-59.81,0,n,1,1007.625,final,93,1009.2875,0,0,11.1,2018-11-09T22:15:00,2018-11-10T03:15:00,1541819700,0,6,r01n,500,Light rain,30,6.5,5.7
11.1,323.21,100,10.1,0,0,-61.53,0,n,2,1007.55005,final,94,1009.025,0,0,11.1,2018-11-09T22:30:00,2018-11-10T03:30:00,1541820600,0,6,r01n,500,Light rain,20,6.8,5.95
11,329.88,100,10.2,0,0,-63.26,0,n,1.25,1007.47504,final,95,1008.7625,0,0,11,2018-11-09T22:45:00,2018-11-10T03:45:00,1541821500,0,5,r01n,500,Light rain,10,7.2,6.2
10.6,336.55,100,10,0,0,-64.98,0,n,0.5,1007.4,final,96,1008.5,0,0,10.6,2018-11-09T23:00:00,2018-11-10T04:00:00,1541822400,0,6,c04n,804,Overcast clouds,95,6.6,5.8
10.2,255.3,100,9.6,0,0,-65.29,0,n,0.25,1007.4625,final,96,1008.5375,0,0,10.2,2018-11-09T23:15:00,2018-11-10T04:15:00,1541823300,0,6,c04n,804,Overcast clouds,175,6.1,5.4
9.8,174.05,100,9.2,0,0,-65.59,0,n,0,1007.525,final,96,1008.575,0,0,9.8,2018-11-09T23:30:00,2018-11-10T04:30:00,1541824200,0,7,c04n,804,Overcast clouds,260,5.6,5
9.4,92.79,100,8.8,0,0,-65.9,0,n,0,1007.5875,final,96,1008.61255,0,0,9.4,2018-11-09T23:45:00,2018-11-10T04:45:00,1541825100,0,8,c04n,804,Overcast clouds,340,5.1,4.59
9.4,11.54,100,8.8,0,0,-66.2,0,n,0,1007.65,final,96,1008.65,0,0,9.4,2018-11-10T00:00:00,2018-11-10T05:00:00,1541826000,0,8,c04n,804,Overcast clouds,335,4.8,4.34
9.4,19.15,100,8.8,0,0,-64.9,0,n,0,1007.7125,final,96,1008.6875,0,0,9.4,2018-11-10T00:15:00,2018-11-10T05:15:00,1541826900,0,7,c04n,804,Overcast clouds,325,4.5,4.09
9.4,26.76,100,8.8,0,0,-63.6,0,n,0,1007.775,final,96,1008.725,0,0,9.4,2018-11-10T00:30:00,2018-11-10T05:30:00,1541827800,0,7,c04n,804,Overcast clouds,320,4.2,3.85
9.4,34.36,100,8.8,0,0,-62.3,0,n,0,1007.8375,final,96,1008.7625,0,0,9.4,2018-11-10T00:45:00,2018-11-10T05:45:00,1541828700,0,6,c04n,804,Overcast clouds,310,3.9,3.6
9.4,41.97,100,8.8,0,0,-61,0,n,0,1007.9,final,96,1008.8,0,0,9.4,2018-11-10T01:00:00,2018-11-10T06:00:00,1541829600,0,6,c04n,804,Overcast clouds,310,3.9,3.6
9.4,47.07,100,8.8,0,0,-58.75,0,n,0.125,1007.7,final,96,1008.625,0,0,9.4,2018-11-10T01:15:00,2018-11-10T06:15:00,1541830500,0,7,c04n,804,Overcast clouds,305,3.7,3.43
9.4,52.17,100,8.8,0,0,-56.5,0,n,0.25,1007.5,final,96,1008.44995,0,0,9.4,2018-11-10T01:30:00,2018-11-10T06:30:00,1541831400,0,8,c04n,804,Overcast clouds,295,3.5,3.26
9.4,57.27,100,8.8,0,0,-54.24,0,n,0.375,1007.3,final,96,1008.27496,0,0,9.4,2018-11-10T01:45:00,2018-11-10T06:45:00,1541832300,0,10,c04n,804,Overcast clouds,290,10.5,3.1
9.1,62.37,100,8.5,0,0,-51.99,0,n,0.5,1007.1,final,96,1008.1,0,0,9.1,2018-11-10T02:00:00,2018-11-10T07:00:00,1541833200,0,9,c04n,804,Overcast clouds,295,10.6,4.52
8.8,65.89,100,8.2,0,0,-49.33,0,n,0.375,1007.35,final,96,1008.21246,0,0,8.8,2018-11-10T02:15:00,2018-11-10T07:15:00,1541834100,0,9,c04n,804,Overcast clouds,300,10.6,5.95
8.6,69.41,100,8,0,0,-46.67,0,n,0.25,1007.6,final,96,1008.32495,0,0,8.6,2018-11-10T02:30:00,2018-11-10T07:30:00,1541835000,0,8,c04n,804,Overcast clouds,305,10.7,7.37
8.3,72.92,100,7.5,0,0,-44.01,0,n,0.125,1007.85,final,95,1008.4375,0,0,8.3,2018-11-10T02:45:00,2018-11-10T07:45:00,1541835900,0,8,c04n,804,Overcast clouds,310,10.8,8.8
8.1,76.44,100,7.3,0,0,-41.35,0,n,0,1008.1,final,95,1008.55,0,0,8.1,2018-11-10T03:00:00,2018-11-10T08:00:00,1541836800,0,11,c04n,804,Overcast clouds,300,7.5,6.45
7.8,79.18,100,7.1,0,0,-38.54,0,n,0,1008.1,final,95,1008.6625,0,0,7.8,2018-11-10T03:15:00,2018-11-10T08:15:00,1541837700,0,14,c04n,804,Overcast clouds,290,4.5,4.09
7.5,81.93,93,6.8,0,0,-35.73,0,n,0,1008.1,final,95,1008.775,0,0,7.5,2018-11-10T03:30:00,2018-11-10T08:30:00,1541838600,0,15,c04n,804,Overcast clouds,290,4.5,4.09
4.5,84.67,87,6.5,0,0,-32.92,0,n,0.25,1008.1,final,95,1008.8875,0,0,7.2,2018-11-10T03:45:00,2018-11-10T08:45:00,1541839500,0,16,c04n,804,Overcast clouds,290,4.5,4.09
4.4,87.41,78,6.3,0,0,-30.11,0,n,0.5,1008.1,final,95,1009,0,0,7.1,2018-11-10T04:00:00,2018-11-10T09:00:00,1541840400,0,16,c04n,804,Overcast clouds,280,4.5,4.09
4.2,89.82,68,6.1,0,0,-27.28,0,n,0.25,1008.25,final,94,1009.225,0,0,7,2018-11-10T04:15:00,2018-11-10T09:15:00,1541841300,0,16,c03n,803,Broken clouds,265,4.5,4.09
